DateTime,Location,Meter Name,Commodity Name,Demand/Usage
2017-12-18 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-18 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-18 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-18 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-18 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-19 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-19 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-19 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-19 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-19 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-20 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-20 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-21 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-21 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.200000023841
2017-12-21 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-21 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-21 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-22 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-22 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-22 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-22 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-22 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-22 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-22 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-23 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-23 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.100000023841
2017-12-23 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-23 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-23 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-23 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-23 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-23 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-23 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),6.3
2017-12-24 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-24 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-24 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-25 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-25 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-25 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-25 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-25 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-25 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-25 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-25 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),5.4
2017-12-26 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-26 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-26 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-26 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-26 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-26 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-27 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-27 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-27 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-27 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-27 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-27 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-27 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-27 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-28 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-28 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),7.2
2017-12-29 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-29 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-29 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-30 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-30 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 15:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 15:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 17:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 18:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 18:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 20:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 21:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2017-12-31 21:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2017-12-31 23:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-01 00:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-01 00:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 02:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-01 03:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-01 03:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 05:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 06:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 06:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),8.1
2018-01-01 08:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 09:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 09:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 11:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 12:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 12:59:59.999,Address 1,Meter 2,Electricity Usage (kWh),9.0
2018-01-01 14:00:00.000,Address 1,Meter 2,Electricity Usage (kWh),8.1
