Date,HOUR,PUN
2017-11-17,1,57.28
2017-11-17,2,56.17594
2017-11-17,3,53.22476
2017-11-17,4,49.95852
2017-11-17,5,49.74079
2017-11-17,6,53.29624
2017-11-17,7,63.76367
2017-11-17,8,73.9
2017-11-17,9,75.85413
2017-11-17,10,75.15959
2017-11-17,11,72.0
2017-11-17,12,71.26789
2017-11-17,13,66.19755
2017-11-17,14,64.87757
2017-11-17,15,65.87906
2017-11-17,16,71.85273
2017-11-17,17,74.51298
2017-11-17,18,83.13786
2017-11-17,19,92.09015
2017-11-17,20,87.96454
2017-11-17,21,79.8
2017-11-17,22,69.43
2017-11-17,23,65.57648
2017-11-17,24,60.96803
2017-11-18,1,57.31266
2017-11-18,2,54.26626
2017-11-18,3,51.02626
2017-11-18,4,45.2218
2017-11-18,5,44.14
2017-11-18,6,48.83091
2017-11-18,7,52.95
2017-11-18,8,55.52151
2017-11-18,9,56.35915
2017-11-18,10,57.6688
2017-11-18,11,57.14563
2017-11-18,12,56.79034
2017-11-18,13,55.46199
2017-11-18,14,55.02114
2017-11-18,15,52.53559
2017-11-18,16,55.07092
2017-11-18,17,58.47989
2017-11-18,18,72.47061
2017-11-18,19,76.34851
2017-11-18,20,75.53916
2017-11-18,21,69.91629
2017-11-18,22,65.0
2017-11-18,23,64.67
2017-11-18,24,58.89858
2017-11-19,1,59.36808
2017-11-19,2,56.45456
2017-11-19,3,52.93656
2017-11-19,4,50.5
2017-11-19,5,46.83954
2017-11-19,6,48.3
2017-11-19,7,52.28767
2017-11-19,8,51.95805
2017-11-19,9,53.02
2017-11-19,10,52.8138
2017-11-19,11,53.53
2017-11-19,12,53.82082
2017-11-19,13,52.29865
2017-11-19,14,50.61503
2017-11-19,15,50.83485
2017-11-19,16,55.2
2017-11-19,17,56.45
2017-11-19,18,67.0
2017-11-19,19,74.76
2017-11-19,20,77.90989
2017-11-19,21,74.19
2017-11-19,22,71.39
2017-11-19,23,69.60664
2017-11-19,24,62.88546
2017-11-20,1,62.60133
2017-11-20,2,54.73781
2017-11-20,3,50.83183
2017-11-20,4,48.78508
2017-11-20,5,46.86928
2017-11-20,6,50.7162
2017-11-20,7,64.16468
2017-11-20,8,75.44842
2017-11-20,9,83.79386
2017-11-20,10,73.89375
2017-11-20,11,69.19832
2017-11-20,12,64.69493
2017-11-20,13,62.42303
2017-11-20,14,62.28985
2017-11-20,15,64.86363
2017-11-20,16,78.14525
2017-11-20,17,86.25397
2017-11-20,18,99.36
2017-11-20,19,85.83048
2017-11-20,20,80.73726
2017-11-20,21,76.49608
2017-11-20,22,70.01873
2017-11-20,23,62.29557
2017-11-20,24,57.74
2017-11-21,1,52.0
2017-11-21,2,48.93
2017-11-21,3,46.45
2017-11-21,4,44.17
2017-11-21,5,45.0
2017-11-21,6,47.52
2017-11-21,7,54.62
2017-11-21,8,70.0
2017-11-21,9,76.88016
2017-11-21,10,73.44236
2017-11-21,11,70.61999
2017-11-21,12,68.11477
2017-11-21,13,67.34749
2017-11-21,14,63.78596
2017-11-21,15,69.2131
2017-11-21,16,70.53
2017-11-21,17,76.8291
2017-11-21,18,98.0
2017-11-21,19,99.19
2017-11-21,20,86.9817
2017-11-21,21,73.18062
2017-11-21,22,63.71279
2017-11-21,23,56.06428
2017-11-21,24,53.53
2017-11-22,1,54.3
2017-11-22,2,51.94
2017-11-22,3,49.59
2017-11-22,4,47.4161
2017-11-22,5,47.14
2017-11-22,6,50.78
2017-11-22,7,62.08
2017-11-22,8,70.86
2017-11-22,9,85.99841
2017-11-22,10,73.41669
2017-11-22,11,68.62
2017-11-22,12,66.08441
2017-11-22,13,63.70856
2017-11-22,14,61.79
2017-11-22,15,69.00592
2017-11-22,16,81.23
2017-11-22,17,101.83
2017-11-22,18,103.11
2017-11-22,19,99.36
2017-11-22,20,85.08928
2017-11-22,21,73.17843
2017-11-22,22,67.19883
2017-11-22,23,57.49
2017-11-22,24,53.08
2017-11-23,1,52.5
2017-11-23,2,48.41
2017-11-23,3,47.4
2017-11-23,4,47.02
2017-11-23,5,47.46
2017-11-23,6,52.5
2017-11-23,7,62.82
2017-11-23,8,70.0
2017-11-23,9,85.71
2017-11-23,10,82.71
2017-11-23,11,76.51
2017-11-23,12,74.63
2017-11-23,13,65.90812
2017-11-23,14,71.32344
2017-11-23,15,75.49
2017-11-23,16,89.37
2017-11-23,17,109.93
2017-11-23,18,107.14
2017-11-23,19,91.76746
2017-11-23,20,82.1252
2017-11-23,21,73.47244
2017-11-23,22,67.85811
2017-11-23,23,61.1
2017-11-23,24,56.31
2017-11-24,1,54.0
2017-11-24,2,53.0
2017-11-24,3,51.7
2017-11-24,4,51.43
2017-11-24,5,51.37
2017-11-24,6,53.89
2017-11-24,7,61.5
2017-11-24,8,70.86
2017-11-24,9,87.60275
2017-11-24,10,86.0
2017-11-24,11,79.62806
2017-11-24,12,77.7916
2017-11-24,13,65.85837
2017-11-24,14,64.54956
2017-11-24,15,72.27253
2017-11-24,16,71.85677
2017-11-24,17,80.21654
2017-11-24,18,85.80177
2017-11-24,19,80.15623
2017-11-24,20,76.25915
2017-11-24,21,72.25182
2017-11-24,22,61.47719
2017-11-24,23,56.34356
2017-11-24,24,54.12235
2017-11-25,1,56.59
2017-11-25,2,52.5
2017-11-25,3,49.53881
2017-11-25,4,47.08
2017-11-25,5,46.86
2017-11-25,6,46.86
2017-11-25,7,50.0
2017-11-25,8,55.49
2017-11-25,9,56.9
2017-11-25,10,57.9
2017-11-25,11,56.71978
2017-11-25,12,53.44086
2017-11-25,13,51.46153
2017-11-25,14,48.92026
2017-11-25,15,49.61824
2017-11-25,16,52.83
2017-11-25,17,56.48
2017-11-25,18,63.48287
2017-11-25,19,67.84216
2017-11-25,20,69.39781
2017-11-25,21,64.29817
2017-11-25,22,53.75188
2017-11-25,23,53.64
2017-11-25,24,49.39415
2017-11-26,1,49.06215
2017-11-26,2,46.65197
2017-11-26,3,46.11992
2017-11-26,4,44.0976
2017-11-26,5,43.08803
2017-11-26,6,43.1078
2017-11-26,7,44.56616
2017-11-26,8,46.22375
2017-11-26,9,46.12162
2017-11-26,10,47.02043
2017-11-26,11,47.72656
2017-11-26,12,47.25047
2017-11-26,13,47.38787
2017-11-26,14,44.46129
2017-11-26,15,43.68326
2017-11-26,16,47.79857
2017-11-26,17,53.11499
2017-11-26,18,62.8
2017-11-26,19,69.55
2017-11-26,20,70.53
2017-11-26,21,64.6
2017-11-26,22,56.7
2017-11-26,23,53.99983
2017-11-26,24,48.0536
2017-11-27,1,46.30439
2017-11-27,2,35.4152
2017-11-27,3,34.35374
2017-11-27,4,32.01306
2017-11-27,5,33.69788
2017-11-27,6,37.90471
2017-11-27,7,49.81743
2017-11-27,8,64.36648
2017-11-27,9,71.67481
2017-11-27,10,69.90364
2017-11-27,11,63.05431
2017-11-27,12,60.93124
2017-11-27,13,57.88885
2017-11-27,14,57.86243
2017-11-27,15,62.87467
2017-11-27,16,74.61679
2017-11-27,17,83.68252
2017-11-27,18,81.09181
2017-11-27,19,77.6235
2017-11-27,20,73.93737
2017-11-27,21,68.23076
2017-11-27,22,61.72824
2017-11-27,23,58.51493
2017-11-27,24,55.72277
2017-11-28,1,52.95102
2017-11-28,2,50.67674
2017-11-28,3,50.14641
2017-11-28,4,50.17299
2017-11-28,5,51.09732
2017-11-28,6,54.21391
2017-11-28,7,64.99
2017-11-28,8,78.21015
2017-11-28,9,87.36787
2017-11-28,10,89.99463
2017-11-28,11,82.93082
2017-11-28,12,88.64
2017-11-28,13,70.55738
2017-11-28,14,72.32389
2017-11-28,15,90.9
2017-11-28,16,99.10005
2017-11-28,17,112.0
2017-11-28,18,108.0
2017-11-28,19,91.30528
2017-11-28,20,81.7
2017-11-28,21,76.15982
2017-11-28,22,67.69996
2017-11-28,23,62.17056
2017-11-28,24,59.62439
2017-11-29,1,58.96612
2017-11-29,2,54.78699
2017-11-29,3,51.30013
2017-11-29,4,47.37073
2017-11-29,5,47.7986
2017-11-29,6,54.68329
2017-11-29,7,62.84946
2017-11-29,8,77.83651
2017-11-29,9,106.79
2017-11-29,10,106.83021
2017-11-29,11,94.61066
2017-11-29,12,81.844
2017-11-29,13,74.32826
2017-11-29,14,74.45304
2017-11-29,15,84.93086
2017-11-29,16,85.12124
2017-11-29,17,95.28092
2017-11-29,18,113.21895
2017-11-29,19,115.0
2017-11-29,20,95.78323
2017-11-29,21,76.71005
2017-11-29,22,67.36258
2017-11-29,23,61.41887
2017-11-29,24,57.08875
2017-11-30,1,51.3627
2017-11-30,2,50.23591
2017-11-30,3,43.18862
2017-11-30,4,39.64827
2017-11-30,5,41.51987
2017-11-30,6,50.70751
2017-11-30,7,60.53558
2017-11-30,8,75.45178
2017-11-30,9,84.5446
2017-11-30,10,79.25773
2017-11-30,11,76.35042
2017-11-30,12,74.58
2017-11-30,13,72.04373
2017-11-30,14,71.0067
2017-11-30,15,72.77833
2017-11-30,16,76.43665
2017-11-30,17,86.5478
2017-11-30,18,96.18267
2017-11-30,19,91.78181
2017-11-30,20,84.99376
2017-11-30,21,77.66039
2017-11-30,22,67.64133
2017-11-30,23,64.45809
2017-11-30,24,63.90493
2017-12-01,1,64.97423
2017-12-01,2,59.39268
2017-12-01,3,57.54651
2017-12-01,4,56.08072
2017-12-01,5,55.90831
2017-12-01,6,58.62321
2017-12-01,7,66.88224
2017-12-01,8,86.0
2017-12-01,9,105.0
2017-12-01,10,98.33695
2017-12-01,11,85.35867
2017-12-01,12,78.55224
2017-12-01,13,73.06536
2017-12-01,14,70.40483
2017-12-01,15,77.82164
2017-12-01,16,86.34619
2017-12-01,17,99.43941
2017-12-01,18,114.14024
2017-12-01,19,104.29
2017-12-01,20,99.18
2017-12-01,21,79.75
2017-12-01,22,71.47
2017-12-01,23,69.98389
2017-12-01,24,69.63062
2017-12-02,1,70.82
2017-12-02,2,70.82
2017-12-02,3,67.99
2017-12-02,4,65.28
2017-12-02,5,65.28
2017-12-02,6,68.98
2017-12-02,7,60.87
2017-12-02,8,68.98
2017-12-02,9,70.82
2017-12-02,10,76.0
2017-12-02,11,70.53766
2017-12-02,12,69.80659
2017-12-02,13,67.93729
2017-12-02,14,62.28183
2017-12-02,15,60.9854
2017-12-02,16,63.74431
2017-12-02,17,70.82
2017-12-02,18,80.30207
2017-12-02,19,81.4
2017-12-02,20,80.72934
2017-12-02,21,72.01131
2017-12-02,22,67.49
2017-12-02,23,66.27018
2017-12-02,24,60.86863
2017-12-03,1,63.25994
2017-12-03,2,57.80382
2017-12-03,3,56.43
2017-12-03,4,50.04883
2017-12-03,5,48.94
2017-12-03,6,49.0
2017-12-03,7,50.81
2017-12-03,8,54.01994
2017-12-03,9,54.59
2017-12-03,10,56.2
2017-12-03,11,60.61463
2017-12-03,12,62.37816
2017-12-03,13,64.3911
2017-12-03,14,61.59178
2017-12-03,15,57.96639
2017-12-03,16,57.07
2017-12-03,17,57.31
2017-12-03,18,70.69
2017-12-03,19,76.41484
2017-12-03,20,77.07
2017-12-03,21,74.82376
2017-12-03,22,69.3
2017-12-03,23,65.64525
2017-12-03,24,63.72444
2017-12-04,1,65.6215
2017-12-04,2,58.17168
2017-12-04,3,55.91
2017-12-04,4,55.15
2017-12-04,5,55.15
2017-12-04,6,58.48094
2017-12-04,7,68.63133
2017-12-04,8,83.32219
2017-12-04,9,94.40863
2017-12-04,10,99.11266
2017-12-04,11,93.09204
2017-12-04,12,90.85984
2017-12-04,13,82.47341
2017-12-04,14,81.82988
2017-12-04,15,86.7566
2017-12-04,16,102.7137
2017-12-04,17,101.62057
2017-12-04,18,106.28079
2017-12-04,19,105.41237
2017-12-04,20,99.22451
2017-12-04,21,82.26914
2017-12-04,22,76.14985
2017-12-04,23,74.17319
2017-12-04,24,68.52322
2017-12-05,1,71.35
2017-12-05,2,68.0
2017-12-05,3,62.74974
2017-12-05,4,59.22
2017-12-05,5,59.22
2017-12-05,6,67.15
2017-12-05,7,71.39615
2017-12-05,8,105.11
2017-12-05,9,118.39
2017-12-05,10,114.68876
2017-12-05,11,95.67835
2017-12-05,12,99.80853
2017-12-05,13,94.06561
2017-12-05,14,93.32262
2017-12-05,15,96.00164
2017-12-05,16,104.07793
2017-12-05,17,115.43693
2017-12-05,18,111.23
2017-12-05,19,114.75
2017-12-05,20,99.60211
2017-12-05,21,93.30831
2017-12-05,22,85.43766
2017-12-05,23,79.8
2017-12-05,24,75.55164
2017-12-06,1,80.0
2017-12-06,2,75.69
2017-12-06,3,73.12
2017-12-06,4,71.18
2017-12-06,5,70.89781
2017-12-06,6,71.18
2017-12-06,7,77.29753
2017-12-06,8,110.03155
2017-12-06,9,109.25511
2017-12-06,10,100.90283
2017-12-06,11,97.37128
2017-12-06,12,96.91922
2017-12-06,13,86.78566
2017-12-06,14,85.94787
2017-12-06,15,86.08964
2017-12-06,16,93.55257
2017-12-06,17,103.39
2017-12-06,18,108.64
2017-12-06,19,105.22397
2017-12-06,20,96.24407
2017-12-06,21,85.52494
2017-12-06,22,76.56529
2017-12-06,23,75.66043
2017-12-06,24,72.33496
2017-12-07,1,71.83
2017-12-07,2,71.18
2017-12-07,3,69.49
2017-12-07,4,69.49
2017-12-07,5,69.49
2017-12-07,6,71.18
2017-12-07,7,72.53
2017-12-07,8,83.18801
2017-12-07,9,85.44059
2017-12-07,10,84.97775
2017-12-07,11,83.43982
2017-12-07,12,82.19225
2017-12-07,13,78.89922
2017-12-07,14,78.91597
2017-12-07,15,83.39187
2017-12-07,16,92.1905
2017-12-07,17,90.82198
2017-12-07,18,104.88274
2017-12-07,19,93.24847
2017-12-07,20,88.83882
2017-12-07,21,81.77274
2017-12-07,22,75.2397
2017-12-07,23,74.65282
2017-12-07,24,72.0
2017-12-08,1,67.81163
2017-12-08,2,63.53
2017-12-08,3,61.36
2017-12-08,4,59.1
2017-12-08,5,58.9
2017-12-08,6,59.36
2017-12-08,7,62.16
2017-12-08,8,66.08014
2017-12-08,9,68.2
2017-12-08,10,69.94296
2017-12-08,11,68.734
2017-12-08,12,66.64699
2017-12-08,13,66.44379
2017-12-08,14,61.73218
2017-12-08,15,59.1853
2017-12-08,16,62.2
2017-12-08,17,65.52845
2017-12-08,18,73.5077
2017-12-08,19,79.34876
2017-12-08,20,80.09374
2017-12-08,21,75.32307
2017-12-08,22,69.94505
2017-12-08,23,67.2057
2017-12-08,24,64.73125
2017-12-09,1,61.09754
2017-12-09,2,56.66237
2017-12-09,3,52.86174
2017-12-09,4,51.55286
2017-12-09,5,51.25423
2017-12-09,6,52.26288
2017-12-09,7,58.03601
2017-12-09,8,63.23695
2017-12-09,9,66.63076
2017-12-09,10,70.60021
2017-12-09,11,70.44602
2017-12-09,12,66.7916
2017-12-09,13,63.9515
2017-12-09,14,61.02852
2017-12-09,15,62.60266
2017-12-09,16,65.08023
2017-12-09,17,67.7
2017-12-09,18,73.52596
2017-12-09,19,81.19288
2017-12-09,20,82.03548
2017-12-09,21,76.56327
2017-12-09,22,70.97
2017-12-09,23,69.19
2017-12-09,24,64.21349
2017-12-10,1,60.07633
2017-12-10,2,58.52
2017-12-10,3,56.36
2017-12-10,4,52.41
2017-12-10,5,50.6
2017-12-10,6,52.4
2017-12-10,7,53.49
2017-12-10,8,55.55
2017-12-10,9,57.52404
2017-12-10,10,58.91179
2017-12-10,11,59.607
2017-12-10,12,56.83404
2017-12-10,13,56.64688
2017-12-10,14,54.80097
2017-12-10,15,54.5699
2017-12-10,16,55.93795
2017-12-10,17,60.19125
2017-12-10,18,62.35694
2017-12-10,19,63.2499
2017-12-10,20,64.42644
2017-12-10,21,65.94366
2017-12-10,22,66.10169
2017-12-10,23,59.8
2017-12-10,24,54.94
2017-12-11,1,46.06383
2017-12-11,2,40.14
2017-12-11,3,38.0
2017-12-11,4,37.98
2017-12-11,5,42.18509
2017-12-11,6,47.84987
2017-12-11,7,61.75803
2017-12-11,8,71.06351
2017-12-11,9,101.33137
2017-12-11,10,78.96643
2017-12-11,11,78.50063
2017-12-11,12,75.42692
2017-12-11,13,70.5796
2017-12-11,14,70.49503
2017-12-11,15,75.55811
2017-12-11,16,76.9226
2017-12-11,17,79.97585
2017-12-11,18,79.40231
2017-12-11,19,75.2918
2017-12-11,20,75.24579
2017-12-11,21,71.46
2017-12-11,22,63.88
2017-12-11,23,59.79
2017-12-11,24,52.67453
2017-12-12,1,50.93794
2017-12-12,2,47.92582
2017-12-12,3,47.91505
2017-12-12,4,47.6526
2017-12-12,5,47.62857
2017-12-12,6,48.59837
2017-12-12,7,60.62923
2017-12-12,8,76.50242
2017-12-12,9,100.06127
2017-12-12,10,101.14396
2017-12-12,11,95.86279
2017-12-12,12,90.0
2017-12-12,13,76.71184
2017-12-12,14,75.28789
2017-12-12,15,76.7433
2017-12-12,16,76.70222
2017-12-12,17,87.54961
2017-12-12,18,104.71466
2017-12-12,19,103.50232
2017-12-12,20,87.31878
2017-12-12,21,78.24589
2017-12-12,22,68.2
2017-12-12,23,64.91423
2017-12-12,24,61.05693
2017-12-13,1,69.59417
2017-12-13,2,65.0
2017-12-13,3,60.26
2017-12-13,4,62.05
2017-12-13,5,65.4
2017-12-13,6,71.46
2017-12-13,7,80.15
2017-12-13,8,114.95
2017-12-13,9,157.16
2017-12-13,10,160.66
2017-12-13,11,140.0
2017-12-13,12,114.86542
2017-12-13,13,104.29
2017-12-13,14,104.11
2017-12-13,15,111.31
2017-12-13,16,140.0
2017-12-13,17,164.27
2017-12-13,18,170.0
2017-12-13,19,165.06
2017-12-13,20,160.0
2017-12-13,21,116.63
2017-12-13,22,110.55
2017-12-13,23,84.25
2017-12-13,24,71.46
2017-12-14,1,71.35
2017-12-14,2,58.5
2017-12-14,3,55.79382
2017-12-14,4,51.65406
2017-12-14,5,52.33205
2017-12-14,6,61.36773
2017-12-14,7,78.91539
2017-12-14,8,75.93197
2017-12-14,9,95.16792
2017-12-14,10,87.81426
2017-12-14,11,83.868
2017-12-14,12,81.65833
2017-12-14,13,75.90707
2017-12-14,14,75.74957
2017-12-14,15,83.43644
2017-12-14,16,87.7546
2017-12-14,17,100.01193
2017-12-14,18,105.08624
2017-12-14,19,88.86561
2017-12-14,20,86.54517
2017-12-14,21,75.01484
2017-12-14,22,73.16675
2017-12-14,23,69.36
2017-12-14,24,65.0
2017-12-15,1,51.94
2017-12-15,2,47.7
2017-12-15,3,47.49
2017-12-15,4,47.33741
2017-12-15,5,47.49
2017-12-15,6,50.19
2017-12-15,7,55.56
2017-12-15,8,69.0
2017-12-15,9,72.48788
2017-12-15,10,71.7
2017-12-15,11,70.55928
2017-12-15,12,68.37375
2017-12-15,13,64.1893
2017-12-15,14,62.965090000000004
2017-12-15,15,67.43379
2017-12-15,16,69.19
2017-12-15,17,70.0
2017-12-15,18,74.24065
2017-12-15,19,74.49437
2017-12-15,20,73.11453
2017-12-15,21,68.91635
2017-12-15,22,59.74972
2017-12-15,23,58.37
2017-12-15,24,55.80163
2017-12-16,1,52.16603
2017-12-16,2,48.38625
2017-12-16,3,46.74974
2017-12-16,4,45.27
2017-12-16,5,46.16
2017-12-16,6,46.7
2017-12-16,7,52.34
2017-12-16,8,55.79022
2017-12-16,9,62.08584
2017-12-16,10,65.32221
2017-12-16,11,67.47866
2017-12-16,12,63.49
2017-12-16,13,57.58966
2017-12-16,14,55.8
2017-12-16,15,55.28
2017-12-16,16,55.20669
2017-12-16,17,58.29313
2017-12-16,18,68.20138
2017-12-16,19,74.17012
2017-12-16,20,74.0402
2017-12-16,21,68.83747
2017-12-16,22,58.81584
2017-12-16,23,55.52
2017-12-16,24,55.73
2017-12-17,1,55.06
2017-12-17,2,50.4
2017-12-17,3,46.7
2017-12-17,4,45.6
2017-12-17,5,45.6
2017-12-17,6,46.7
2017-12-17,7,49.57
2017-12-17,8,52.18
2017-12-17,9,52.41
2017-12-17,10,52.4
2017-12-17,11,55.12972
2017-12-17,12,54.91532
2017-12-17,13,54.41
2017-12-17,14,53.38
2017-12-17,15,52.31
2017-12-17,16,53.53
2017-12-17,17,56.47
2017-12-17,18,71.4629
2017-12-17,19,73.22557
2017-12-17,20,74.00802
2017-12-17,21,71.76992
2017-12-17,22,61.41565
2017-12-17,23,58.20403
2017-12-17,24,55.34
2017-12-18,1,52.89
2017-12-18,2,49.8
2017-12-18,3,47.86
2017-12-18,4,47.0
2017-12-18,5,47.9
2017-12-18,6,51.85
2017-12-18,7,60.99
2017-12-18,8,71.01
2017-12-18,9,72.78152
2017-12-18,10,70.93694
2017-12-18,11,70.76573
2017-12-18,12,70.8519
2017-12-18,13,69.62614
2017-12-18,14,69.65944
2017-12-18,15,70.79465
2017-12-18,16,82.41476
2017-12-18,17,95.0
2017-12-18,18,86.10408
2017-12-18,19,81.27001
2017-12-18,20,79.50213
2017-12-18,21,75.63447
2017-12-18,22,68.88194
2017-12-18,23,67.40281
2017-12-18,24,63.68005
2017-12-19,1,53.27
2017-12-19,2,52.0
2017-12-19,3,52.0
2017-12-19,4,51.8
2017-12-19,5,51.8
2017-12-19,6,53.22
2017-12-19,7,61.58938
2017-12-19,8,72.12116
2017-12-19,9,78.66934
2017-12-19,10,75.6432
2017-12-19,11,72.14178
2017-12-19,12,70.00507
2017-12-19,13,67.48689
2017-12-19,14,67.04345
2017-12-19,15,67.74335
2017-12-19,16,70.35637
2017-12-19,17,76.62359
2017-12-19,18,79.99031
2017-12-19,19,80.31502
2017-12-19,20,78.75394
2017-12-19,21,74.67763
2017-12-19,22,67.68519
2017-12-19,23,66.06619
2017-12-19,24,61.22853
2017-12-20,1,67.0
2017-12-20,2,64.99
2017-12-20,3,61.81
2017-12-20,4,61.09
2017-12-20,5,62.93
2017-12-20,6,66.28
2017-12-20,7,72.7
2017-12-20,8,75.68663
2017-12-20,9,97.81632
2017-12-20,10,100.7622
2017-12-20,11,87.77804
2017-12-20,12,81.44614
2017-12-20,13,75.62159
2017-12-20,14,75.35311
2017-12-20,15,78.97136
2017-12-20,16,84.05575
2017-12-20,17,98.13486
2017-12-20,18,99.12
2017-12-20,19,86.9486
2017-12-20,20,80.65467
2017-12-20,21,78.64099
2017-12-20,22,72.81046
2017-12-20,23,70.40438
2017-12-20,24,65.18789
2017-12-21,1,62.07
2017-12-21,2,54.56
2017-12-21,3,51.0
2017-12-21,4,49.35
2017-12-21,5,49.35
2017-12-21,6,53.81
2017-12-21,7,67.6
2017-12-21,8,71.69
2017-12-21,9,83.73966
2017-12-21,10,81.25674
2017-12-21,11,73.40738
2017-12-21,12,70.92116
2017-12-21,13,66.25212
2017-12-21,14,66.45671
2017-12-21,15,69.57119
2017-12-21,16,73.71932
2017-12-21,17,78.66888
2017-12-21,18,79.03635
2017-12-21,19,74.89371
2017-12-21,20,75.2449
2017-12-21,21,72.83134
2017-12-21,22,69.16
2017-12-21,23,65.64
2017-12-21,24,58.51
2017-12-22,1,51.34
2017-12-22,2,45.77325
2017-12-22,3,44.56996
2017-12-22,4,45.75
2017-12-22,5,45.68168
2017-12-22,6,46.77938
2017-12-22,7,61.0
2017-12-22,8,73.35593
2017-12-22,9,102.5706
2017-12-22,10,86.96
2017-12-22,11,72.00159
2017-12-22,12,68.74938
2017-12-22,13,62.48806
2017-12-22,14,62.138
2017-12-22,15,65.90396
2017-12-22,16,70.03246
2017-12-22,17,73.57841
2017-12-22,18,83.02213
2017-12-22,19,82.96244
2017-12-22,20,81.25038
2017-12-22,21,71.69
2017-12-22,22,69.90186
2017-12-22,23,61.0
2017-12-22,24,52.0
2017-12-23,1,44.08459
2017-12-23,2,39.55
2017-12-23,3,39.09
2017-12-23,4,32.69267
2017-12-23,5,28.06
2017-12-23,6,36.24453
2017-12-23,7,40.4
2017-12-23,8,46.4
2017-12-23,9,48.59
2017-12-23,10,49.25857
2017-12-23,11,45.23404
2017-12-23,12,46.35162
2017-12-23,13,45.97653
2017-12-23,14,44.33049
2017-12-23,15,43.5989
2017-12-23,16,46.4
2017-12-23,17,50.19
2017-12-23,18,60.126
2017-12-23,19,62.30975
2017-12-23,20,62.38917
2017-12-23,21,57.37204
2017-12-23,22,55.24
2017-12-23,23,51.11
2017-12-23,24,49.15
2017-12-24,1,50.66
2017-12-24,2,46.1
2017-12-24,3,45.29
2017-12-24,4,45.0
2017-12-24,5,41.13
2017-12-24,6,45.37
2017-12-24,7,45.99
2017-12-24,8,49.66
2017-12-24,9,51.31
2017-12-24,10,51.64
2017-12-24,11,51.93
2017-12-24,12,51.31
2017-12-24,13,48.0
2017-12-24,14,46.53
2017-12-24,15,47.71
2017-12-24,16,51.31
2017-12-24,17,54.4772
2017-12-24,18,63.04163
2017-12-24,19,64.91223
2017-12-24,20,62.8207
2017-12-24,21,58.00646
2017-12-24,22,55.83769
2017-12-24,23,54.45096
2017-12-24,24,50.30915
2017-12-25,1,49.46
2017-12-25,2,47.56
2017-12-25,3,45.18
2017-12-25,4,44.57
2017-12-25,5,43.43
2017-12-25,6,45.18
2017-12-25,7,45.88
2017-12-25,8,48.0
2017-12-25,9,49.46
2017-12-25,10,51.91
2017-12-25,11,55.0
2017-12-25,12,55.31
2017-12-25,13,51.93
2017-12-25,14,49.66
2017-12-25,15,51.1
2017-12-25,16,53.14
2017-12-25,17,67.82
2017-12-25,18,73.80609
2017-12-25,19,73.48858
2017-12-25,20,63.74482
2017-12-25,21,60.73292
2017-12-25,22,55.34316
2017-12-25,23,51.2439
2017-12-25,24,48.91259
2017-12-26,1,45.32
2017-12-26,2,43.01
2017-12-26,3,41.19
2017-12-26,4,40.09
2017-12-26,5,39.09
2017-12-26,6,41.2
2017-12-26,7,44.54
2017-12-26,8,45.88
2017-12-26,9,45.88
2017-12-26,10,48.64
2017-12-26,11,51.36
2017-12-26,12,51.0
2017-12-26,13,48.59317
2017-12-26,14,45.88
2017-12-26,15,45.88
2017-12-26,16,48.78
2017-12-26,17,55.42
2017-12-26,18,60.82265
2017-12-26,19,58.2504
2017-12-26,20,58.06095
2017-12-26,21,54.3763
2017-12-26,22,51.09889
2017-12-26,23,46.91966
2017-12-26,24,42.89
2017-12-27,1,45.18
2017-12-27,2,39.56
2017-12-27,3,29.99
2017-12-27,4,14.72
2017-12-27,5,18.38
2017-12-27,6,36.6
2017-12-27,7,44.67
2017-12-27,8,50.46
2017-12-27,9,54.0
2017-12-27,10,54.25059
2017-12-27,11,53.11607
2017-12-27,12,50.01432
2017-12-27,13,45.67141
2017-12-27,14,46.19986
2017-12-27,15,50.43619
2017-12-27,16,51.81
2017-12-27,17,53.07
2017-12-27,18,56.09
2017-12-27,19,57.57
2017-12-27,20,55.88
2017-12-27,21,52.5
2017-12-27,22,48.64
2017-12-27,23,45.52
2017-12-27,24,40.0
2017-12-28,1,31.16
2017-12-28,2,30.0
2017-12-28,3,25.19456
2017-12-28,4,23.49328
2017-12-28,5,26.21472
2017-12-28,6,29.85647
2017-12-28,7,41.0
2017-12-28,8,49.7
2017-12-28,9,52.0
2017-12-28,10,53.18011
2017-12-28,11,50.88936
2017-12-28,12,50.354
2017-12-28,13,48.75086
2017-12-28,14,48.20984
2017-12-28,15,48.25739
2017-12-28,16,51.61401
2017-12-28,17,54.1
2017-12-28,18,60.0
2017-12-28,19,59.9
2017-12-28,20,61.21
2017-12-28,21,60.15
2017-12-28,22,58.4
2017-12-28,23,52.34907
2017-12-28,24,50.92199
2017-12-29,1,45.14569
2017-12-29,2,40.78545
2017-12-29,3,37.17093
2017-12-29,4,32.24586
2017-12-29,5,32.87501
2017-12-29,6,34.49531
2017-12-29,7,45.88
2017-12-29,8,53.55
2017-12-29,9,56.88
2017-12-29,10,56.7
2017-12-29,11,52.5
2017-12-29,12,51.08372
2017-12-29,13,49.49515
2017-12-29,14,48.76298
2017-12-29,15,49.2372
2017-12-29,16,51.08
2017-12-29,17,54.4
2017-12-29,18,65.0
2017-12-29,19,58.0
