,dummy,T,P,Ff,U,Td,Demand/Usage
2018-04-02 02:00:00,1,3.5,756.2,2.5,87.0,1.5,1049.76
2018-04-02 03:00:00,1,3.0,756.2,1.0,93.0,2.0,1257.12
2018-04-02 04:00:00,1,3.0,757.7,2.0,87.0,1.0,2209.68
2018-04-02 05:00:00,1,,,,,,965.52
2018-04-02 06:00:00,1,2.5,757.7,3.0,90.0,1.0,1328.4
2018-04-02 07:00:00,1,3.0,758.2,2.5,87.0,1.0,2235.6
2018-04-02 08:00:00,1,3.5,759.0,1.5,90.0,2.0,3032.64
2018-04-02 09:00:00,1,5.0,759.7,2.0,90.0,3.5,3272.4
2018-04-02 10:00:00,1,7.0,760.1,1.5,78.5,3.5,3252.96
2018-04-02 11:00:00,1,8.5,760.5,1.5,71.0,3.5,2928.96
2018-04-02 12:00:00,1,10.5,760.5,2.0,54.0,1.5,2721.6
2018-04-02 13:00:00,1,11.0,760.5,2.0,48.5,0.5,3492.72
2018-04-02 14:00:00,1,11.0,760.5,2.0,45.5,-0.5,3389.04
2018-04-02 15:00:00,1,11.0,761.2,3.0,48.5,0.5,2760.48
2018-04-02 16:00:00,1,10.0,761.2,2.5,62.0,3.0,3188.16
2018-04-02 17:00:00,1,9.0,761.2,2.0,66.0,3.0,784.08
2018-04-02 18:00:00,1,7.5,762.0,2.0,73.5,3.0,2054.16
2018-04-02 19:00:00,1,7.5,762.0,2.0,73.5,3.0,3304.8
2018-04-02 20:00:00,1,8.5,762.8,3.0,64.0,2.0,3453.84
2018-04-02 21:00:00,1,8.0,762.8,2.0,71.0,3.0,3356.64
2018-04-02 22:00:00,1,8.5,763.15,2.0,73.5,4.0,3492.72
2018-04-02 23:00:00,1,8.5,763.5,1.0,73.5,4.0,3382.56
2018-04-03 00:00:00,1,9.5,751.6,1.5,87.5,7.5,3551.04
2018-04-03 01:00:00,1,8.0,751.95,1.5,93.0,7.0,3285.36
2018-04-03 02:00:00,1,7.0,752.3,1.5,93.0,6.0,2916.0
2018-04-03 03:00:00,1,9.0,752.3,3.0,82.0,6.0,2786.4
2018-04-03 04:00:00,1,9.0,752.3,2.0,82.0,6.0,2903.04
2018-04-03 05:00:00,1,9.0,752.3,3.0,82.0,6.0,777.6
2018-04-03 06:00:00,1,9.5,752.3,3.0,73.5,5.0,1782.0
2018-04-03 07:00:00,1,9.5,752.3,1.5,76.5,5.5,3745.44
2018-04-03 08:00:00,1,8.0,753.1,1.0,87.0,6.0,3719.52
2018-04-03 09:00:00,1,10.5,753.1,1.0,82.0,7.5,3706.56
2018-04-03 10:00:00,1,12.0,753.1,1.5,74.5,7.5,3544.56
2018-04-03 11:00:00,1,13.0,753.1,1.5,72.0,8.0,3123.36
2018-04-03 12:00:00,1,14.0,752.3,1.0,65.0,7.5,3654.72
2018-04-03 13:00:00,1,14.0,751.6,2.0,65.0,7.5,3402.0
2018-04-03 14:00:00,1,13.5,751.95,2.5,69.5,8.0,3719.52
2018-04-03 15:00:00,1,12.0,751.95,2.5,82.5,9.0,2941.92
2018-04-03 16:00:00,1,10.5,751.6,3.0,91.0,9.0,3045.6
2018-04-03 17:00:00,1,10.0,751.6,2.0,91.0,8.5,2112.48
2018-04-03 18:00:00,1,10.0,751.2,3.0,91.0,8.5,1846.8
2018-04-03 19:00:00,1,10.0,750.8,3.5,88.0,8.0,3298.32
2018-04-03 20:00:00,1,10.0,750.8,4.5,88.0,8.0,3149.28
2018-04-03 21:00:00,1,10.0,750.45,3.0,88.0,8.0,2462.4
2018-04-03 22:00:00,1,10.0,750.1,3.0,88.0,8.0,2779.92
2018-04-03 23:00:00,1,9.5,749.7,4.0,91.0,8.0,2455.92
2018-04-04 00:00:00,1,13.5,763.5,3.5,38.5,-0.5,2436.48
2018-04-04 01:00:00,1,12.0,763.5,3.0,41.0,-1.0,2293.92
2018-04-04 02:00:00,1,11.5,763.5,3.0,42.5,-1.0,3188.16
2018-04-04 03:00:00,1,14.0,763.15,3.5,33.0,-2.0,3142.8
2018-04-04 04:00:00,1,14.0,762.8,3.0,38.5,0.0,2721.6
2018-04-04 05:00:00,1,14.0,762.8,5.0,49.5,3.5,751.68
2018-04-04 06:00:00,1,13.5,762.4,5.0,61.0,6.0,2676.24
2018-04-04 07:00:00,1,13.0,762.4,3.0,63.0,6.0,3544.56
2018-04-04 08:00:00,1,13.0,763.5,4.0,63.0,6.0,2773.44
2018-04-04 09:00:00,1,14.0,763.5,4.5,69.5,8.5,3427.92
2018-04-04 10:00:00,1,14.5,763.5,3.5,72.0,9.5,3214.08
2018-04-04 11:00:00,1,15.5,764.3,5.0,68.0,9.5,2909.52
2018-04-04 12:00:00,1,16.5,763.5,5.5,68.0,10.5,2410.56
2018-04-04 13:00:00,1,17.0,763.5,7.0,68.0,11.0,3479.76
2018-04-04 14:00:00,1,16.5,763.15,6.0,70.0,11.0,3240.0
2018-04-04 15:00:00,1,18.0,762.8,6.0,64.0,11.0,2851.2
2018-04-04 16:00:00,1,17.5,762.0,5.0,62.0,10.0,3330.72
2018-04-04 17:00:00,1,18.0,762.0,4.0,56.0,9.0,686.88
2018-04-04 18:00:00,1,17.5,762.0,4.0,57.5,9.0,2313.36
2018-04-04 19:00:00,1,16.5,762.0,3.0,61.0,9.0,3453.84
2018-04-04 20:00:00,1,16.5,762.0,2.5,54.0,7.0,3142.8
2018-04-04 21:00:00,1,17.0,762.4,2.0,45.0,5.0,3764.88
2018-04-04 22:00:00,1,14.5,763.15,2.0,70.0,9.0,3427.92
2018-04-04 23:00:00,1,14.0,762.4,2.0,72.0,9.0,3764.88
2018-04-05 00:00:00,1,14.0,750.8,2.5,94.0,13.0,3103.92
2018-04-05 01:00:00,1,14.0,750.8,1.5,97.0,13.5,2436.48
2018-04-05 02:00:00,1,14.0,750.8,1.5,100.0,14.0,2669.76
2018-04-05 03:00:00,1,14.0,751.2,1.0,100.0,14.0,3220.56
2018-04-05 04:00:00,1,14.0,751.6,1.5,97.0,13.5,3265.92
2018-04-05 05:00:00,1,14.0,751.6,1.5,94.0,13.0,984.96
2018-04-05 06:00:00,1,13.0,751.95,2.0,100.0,13.0,2280.96
2018-04-05 07:00:00,1,15.5,752.3,1.0,85.5,13.0,2857.68
2018-04-05 08:00:00,1,16.5,752.7,1.5,82.5,13.5,3434.4
2018-04-05 09:00:00,1,17.5,753.1,2.5,75.0,13.0,3414.96
2018-04-05 10:00:00,1,18.5,753.9,1.5,68.5,12.5,3732.48
2018-04-05 11:00:00,1,18.5,753.9,2.5,68.0,12.5,3304.8
2018-04-05 12:00:00,1,19.5,753.9,2.5,66.0,13.0,3214.08
2018-04-05 13:00:00,1,19.0,754.6,3.5,68.0,13.0,3272.4
2018-04-05 14:00:00,1,19.0,755.0,6.0,68.0,13.0,2928.96
2018-04-05 15:00:00,1,18.0,755.4,6.0,75.5,13.5,2650.32
2018-04-05 16:00:00,1,18.0,755.8,6.5,75.5,13.5,3201.12
2018-04-05 17:00:00,1,17.0,756.2,4.5,80.5,13.5,829.44
2018-04-05 18:00:00,1,17.0,756.55,5.0,80.0,13.5,2216.16
2018-04-05 19:00:00,1,17.0,756.9,5.5,77.0,13.0,2941.92
2018-04-05 20:00:00,1,16.5,757.7,4.5,80.0,13.0,2384.64
2018-04-05 21:00:00,1,17.0,757.7,5.0,77.0,13.0,2825.28
2018-04-05 22:00:00,1,16.0,758.2,4.0,83.0,13.0,2825.28
2018-04-05 23:00:00,1,16.0,758.6,3.0,83.0,13.0,2980.8
2018-04-06 00:00:00,1,,,,,,3227.04
2018-04-06 01:00:00,1,,,,,,3311.28
2018-04-06 02:00:00,1,,,,,,1529.28
2018-04-06 03:00:00,1,,,,,,1140.48
2018-04-06 04:00:00,1,,,,,,920.16
2018-04-06 05:00:00,1,,,,,,764.64
2018-04-06 06:00:00,1,,,,,,751.68
2018-04-06 07:00:00,1,,,,,,816.48
2018-04-06 08:00:00,1,,,,,,712.8
2018-04-06 09:00:00,1,,,,,,557.28
2018-04-06 10:00:00,1,,,,,,531.36
2018-04-06 11:00:00,1,,,,,,563.76
2018-04-06 12:00:00,1,,,,,,537.84
2018-04-06 13:00:00,1,,,,,,615.6
2018-04-06 14:00:00,1,,,,,,563.76
2018-04-06 15:00:00,1,,,,,,596.16
2018-04-06 16:00:00,1,,,,,,557.28
2018-04-06 17:00:00,1,,,,,,583.2
2018-04-06 18:00:00,1,,,,,,576.72
2018-04-06 19:00:00,1,,,,,,531.36
2018-04-06 20:00:00,1,,,,,,589.68
2018-04-06 21:00:00,1,,,,,,576.72
2018-04-06 22:00:00,1,,,,,,557.28
2018-04-06 23:00:00,1,,,,,,511.92
2018-04-07 00:00:00,1,,,,,,576.72
2018-04-07 01:00:00,1,,,,,,531.36
2018-04-07 02:00:00,1,,,,,,524.88
2018-04-07 03:00:00,1,,,,,,421.2
2018-04-07 04:00:00,1,,,,,,382.32
2018-04-07 05:00:00,1,,,,,,278.64
2018-04-07 06:00:00,1,,,,,,246.24
2018-04-07 07:00:00,1,,,,,,246.24
2018-04-07 08:00:00,1,,,,,,233.28
2018-04-07 09:00:00,1,,,,,,239.76
2018-04-07 10:00:00,1,,,,,,233.28
2018-04-07 11:00:00,1,,,,,,239.76
2018-04-07 12:00:00,1,,,,,,239.76
2018-04-07 13:00:00,1,,,,,,233.28
2018-04-07 14:00:00,1,,,,,,233.28
2018-04-07 15:00:00,1,,,,,,239.76
2018-04-07 16:00:00,1,,,,,,226.8
2018-04-07 17:00:00,1,,,,,,213.84
2018-04-07 18:00:00,1,,,,,,194.4
2018-04-07 19:00:00,1,,,,,,110.16
2018-04-07 20:00:00,1,,,,,,110.16
2018-04-07 21:00:00,1,,,,,,110.16
2018-04-07 22:00:00,1,,,,,,103.68
2018-04-07 23:00:00,1,,,,,,110.16
2018-04-08 00:00:00,1,,,,,,103.68
2018-04-08 01:00:00,1,,,,,,110.16
2018-04-08 02:00:00,1,,,,,,103.68
2018-04-08 03:00:00,1,,,,,,110.16
2018-04-08 04:00:00,1,,,,,,103.68
2018-04-08 05:00:00,1,,,,,,110.16
2018-04-08 06:00:00,1,,,,,,110.16
2018-04-08 07:00:00,1,,,,,,103.68
2018-04-08 08:00:00,1,,,,,,97.2
2018-04-08 09:00:00,1,,,,,,103.68
2018-04-08 10:00:00,1,,,,,,97.2
2018-04-08 11:00:00,1,,,,,,103.68
2018-04-08 12:00:00,1,,,,,,97.2
2018-04-08 13:00:00,1,,,,,,103.68
2018-04-08 14:00:00,1,,,,,,97.2
2018-04-08 15:00:00,1,,,,,,97.2
2018-04-08 16:00:00,1,,,,,,97.2
2018-04-08 17:00:00,1,,,,,,97.2
2018-04-08 18:00:00,1,,,,,,97.2
2018-04-08 19:00:00,1,,,,,,123.12
2018-04-08 20:00:00,1,,,,,,1432.08
2018-04-08 21:00:00,1,,,,,,738.72
2018-04-08 22:00:00,1,,,,,,609.12
2018-04-08 23:00:00,1,,,,,,654.48
2018-04-09 00:00:00,1,,,,,,660.96
2018-04-09 01:00:00,1,,,,,,1211.76
2018-04-09 02:00:00,1,,,,,,2468.88
2018-04-09 03:00:00,1,,,,,,1794.96
2018-04-09 04:00:00,1,,,,,,693.36
2018-04-09 05:00:00,1,,,,,,1127.52
2018-04-09 06:00:00,1,,,,,,1231.2
2018-04-09 07:00:00,1,,,,,,2520.72
2018-04-09 08:00:00,1,,,,,,3233.52
2018-04-09 09:00:00,1,,,,,,2779.92
2018-04-09 10:00:00,1,,,,,,3116.88
2018-04-09 11:00:00,1,,,,,,3278.88
2018-04-09 12:00:00,1,,,,,,2779.92
2018-04-09 13:00:00,1,,,,,,3142.8
2018-04-09 14:00:00,1,,,,,,3142.8
2018-04-09 15:00:00,1,,,,,,2579.04
2018-04-09 16:00:00,1,,,,,,2540.16
2018-04-09 17:00:00,1,,,,,,777.6
2018-04-09 18:00:00,1,,,,,,1652.4
2018-04-09 19:00:00,1,,,,,,3505.68
2018-04-09 20:00:00,1,,,,,,3298.32
2018-04-09 21:00:00,1,,,,,,2630.88
2018-04-09 22:00:00,1,,,,,,2611.44
2018-04-09 23:00:00,1,,,,,,3304.8
2018-04-10 00:00:00,1,,,,,,2993.76
2018-04-10 01:00:00,1,,,,,,2948.4
2018-04-10 02:00:00,1,,,,,,3337.2
2018-04-10 03:00:00,1,,,,,,2883.6
2018-04-10 04:00:00,1,,,,,,3233.52
2018-04-10 05:00:00,1,,,,,,797.04
2018-04-10 06:00:00,1,,,,,,2417.04
2018-04-10 07:00:00,1,,,,,,3369.6
2018-04-10 08:00:00,1,,,,,,3615.84
2018-04-10 09:00:00,1,,,,,,2993.76
2018-04-10 10:00:00,1,,,,,,3564.0
2018-04-10 11:00:00,1,,,,,,3291.84
2018-04-10 12:00:00,1,,,,,,3382.56
2018-04-10 13:00:00,1,,,,,,3343.68
2018-04-10 14:00:00,1,,,,,,3447.36
2018-04-10 15:00:00,1,,,,,,2598.48
2018-04-10 16:00:00,1,,,,,,3136.32
2018-04-10 17:00:00,1,,,,,,2112.48
2018-04-10 18:00:00,1,,,,,,1814.4
2018-04-10 19:00:00,1,,,,,,2118.96
2018-04-10 20:00:00,1,,,,,,1879.2
2018-04-10 21:00:00,1,,,,,,3052.08
2018-04-10 22:00:00,1,,,,,,2825.28
2018-04-10 23:00:00,1,,,,,,3006.72
2018-04-11 00:00:00,1,,,,,,3240.0
2018-04-11 01:00:00,1,,,,,,3376.08
2018-04-11 02:00:00,1,,,,,,3052.08
2018-04-11 03:00:00,1,,,,,,3408.48
2018-04-11 04:00:00,1,,,,,,894.24
2018-04-11 05:00:00,1,,,,,,758.16
2018-04-11 06:00:00,1,,,,,,1574.64
2018-04-11 07:00:00,1,,,,,,2546.64
2018-04-11 08:00:00,1,,,,,,3479.76
2018-04-11 09:00:00,1,,,,,,2404.08
2018-04-11 10:00:00,1,,,,,,3058.56
2018-04-11 11:00:00,1,,,,,,2980.8
2018-04-11 12:00:00,1,,,,,,3460.32
2018-04-11 13:00:00,1,,,,,,2384.64
2018-04-11 14:00:00,1,,,,,,3084.48
2018-04-11 15:00:00,1,,,,,,2961.36
2018-04-11 16:00:00,1,,,,,,2255.04
2018-04-11 17:00:00,1,,,,,,881.28
2018-04-11 18:00:00,1,,,,,,1859.76
2018-04-11 19:00:00,1,,,,,,2935.44
2018-04-11 20:00:00,1,,,,,,3026.16
2018-04-11 21:00:00,1,,,,,,3188.16
2018-04-11 22:00:00,1,,,,,,3434.4
2018-04-11 23:00:00,1,,,,,,3350.16
2018-04-12 00:00:00,1,,,,,,2838.24
2018-04-12 01:00:00,1,,,,,,3460.32
2018-04-12 02:00:00,1,,,,,,2468.88
2018-04-12 03:00:00,1,,,,,,1347.84
2018-04-12 04:00:00,1,,,,,,835.92
2018-04-12 05:00:00,1,,,,,,725.76
2018-04-12 06:00:00,1,,,,,,738.72
2018-04-12 07:00:00,1,,,,,,758.16
2018-04-12 08:00:00,1,,,,,,771.12
2018-04-12 09:00:00,1,,,,,,797.04
2018-04-12 10:00:00,1,,,,,,829.44
2018-04-12 11:00:00,1,,,,,,797.04
2018-04-12 12:00:00,1,,,,,,693.36
2018-04-12 13:00:00,1,,,,,,732.24
2018-04-12 14:00:00,1,,,,,,699.84
2018-04-12 15:00:00,1,,,,,,706.32
2018-04-12 16:00:00,1,,,,,,660.96
2018-04-12 17:00:00,1,,,,,,673.92
2018-04-12 18:00:00,1,,,,,,628.56
2018-04-12 19:00:00,1,,,,,,622.08
2018-04-12 20:00:00,1,,,,,,660.96
2018-04-12 21:00:00,1,,,,,,602.64
2018-04-12 22:00:00,1,,,,,,641.52
2018-04-12 23:00:00,1,,,,,,596.16
2018-04-13 00:00:00,1,13.0,757.95,3.5,82.0,10.0,635.04
2018-04-13 01:00:00,1,12.5,758.2,4.5,88.0,10.5,570.24
2018-04-13 02:00:00,1,12.0,757.95,3.5,88.0,10.0,576.72
2018-04-13 03:00:00,1,12.0,758.2,3.5,88.0,10.0,557.28
2018-04-13 04:00:00,1,12.0,758.2,3.0,88.0,10.0,524.88
2018-04-13 05:00:00,1,12.0,759.0,3.5,94.0,11.0,505.44
2018-04-13 06:00:00,1,12.0,759.0,3.5,88.0,10.0,550.8
2018-04-13 07:00:00,1,13.0,759.7,3.0,82.0,10.0,602.64
2018-04-13 08:00:00,1,14.0,760.5,4.0,82.0,11.0,622.08
2018-04-13 09:00:00,1,15.0,760.85,5.5,77.0,11.0,583.2
2018-04-13 10:00:00,1,16.0,761.6,5.0,70.0,10.5,609.12
2018-04-13 11:00:00,1,17.0,762.0,4.5,64.0,10.0,602.64
2018-04-13 12:00:00,1,18.0,762.0,4.0,62.0,10.5,544.32
2018-04-13 13:00:00,1,19.0,762.0,4.0,54.0,9.5,563.76
2018-04-13 14:00:00,1,19.5,762.0,3.5,54.5,10.0,466.56
2018-04-13 15:00:00,1,20.0,762.0,3.5,51.0,9.5,498.96
2018-04-13 16:00:00,1,19.5,762.0,3.5,54.5,10.0,421.2
2018-04-13 17:00:00,1,18.5,762.0,3.0,62.0,11.0,421.2
2018-04-13 18:00:00,1,17.0,762.0,2.5,66.0,10.5,408.24
2018-04-13 19:00:00,1,15.0,762.0,2.0,77.0,11.0,395.28
2018-04-13 20:00:00,1,14.5,762.4,1.5,77.0,10.5,427.68
2018-04-13 21:00:00,1,13.5,762.8,1.5,79.5,10.0,421.2
2018-04-13 22:00:00,1,12.0,762.8,1.5,88.0,10.0,414.72
2018-04-13 23:00:00,1,12.0,762.8,1.5,82.0,9.0,382.32
2018-04-14 00:00:00,1,11.5,762.8,2.0,85.0,9.0,401.76
2018-04-14 01:00:00,1,11.5,763.5,1.5,85.0,9.0,375.84
2018-04-14 02:00:00,1,11.0,762.8,2.5,88.0,9.0,382.32
2018-04-14 03:00:00,1,11.0,762.4,3.0,85.0,8.5,291.6
2018-04-14 04:00:00,1,12.0,762.0,4.5,77.0,8.0,129.6
2018-04-14 05:00:00,1,11.5,762.0,4.0,79.5,8.0,103.68
2018-04-14 06:00:00,1,10.5,762.0,5.0,85.0,8.0,97.2
2018-04-14 07:00:00,1,11.0,762.0,5.0,82.0,8.0,0.0
2018-04-14 08:00:00,1,12.5,762.0,4.0,77.0,8.5,0.0
2018-04-14 09:00:00,1,15.0,762.0,4.0,72.0,10.0,0.0
2018-04-14 10:00:00,1,18.0,762.0,4.0,60.0,10.0,0.0
2018-04-14 11:00:00,1,22.0,762.0,3.0,45.5,9.5,0.0
2018-04-14 12:00:00,1,24.0,761.2,4.5,39.0,9.0,0.0
2018-04-14 13:00:00,1,23.5,760.5,5.0,40.0,9.0,0.0
2018-04-14 14:00:00,1,24.5,760.1,3.0,35.0,8.0,0.0
2018-04-14 15:00:00,1,25.0,759.7,3.0,34.0,8.0,51.84
2018-04-14 16:00:00,1,23.5,759.7,2.0,42.5,10.0,84.24
2018-04-14 17:00:00,1,23.0,759.0,1.0,44.0,10.0,103.68
2018-04-14 18:00:00,1,22.0,757.95,4.0,45.5,9.5,84.24
2018-04-14 19:00:00,1,21.0,757.95,3.5,46.0,9.0,90.72
2018-04-14 20:00:00,1,20.0,757.7,2.0,47.5,8.5,90.72
2018-04-14 21:00:00,1,20.5,758.2,3.0,39.0,6.0,97.2
2018-04-14 22:00:00,1,18.5,758.2,2.5,52.5,8.5,97.2
2018-04-14 23:00:00,1,18.0,757.95,2.5,54.0,8.5,97.2
2018-04-15 00:00:00,1,19.0,756.9,4.5,41.5,5.5,90.72
2018-04-15 01:00:00,1,18.0,756.9,2.5,47.5,6.5,97.2
2018-04-15 02:00:00,1,16.5,756.55,2.5,59.0,8.5,97.2
2018-04-15 03:00:00,1,15.0,755.8,1.0,63.0,8.0,97.2
2018-04-15 04:00:00,1,18.0,754.6,4.5,40.0,4.0,97.2
2018-04-15 05:00:00,1,19.0,754.6,5.0,32.0,2.0,90.72
2018-04-15 06:00:00,1,16.5,754.6,2.5,48.5,5.5,97.2
2018-04-15 07:00:00,1,16.0,754.6,4.0,55.0,7.0,97.2
2018-04-15 08:00:00,1,17.5,754.6,5.0,41.0,4.0,90.72
2018-04-15 09:00:00,1,18.0,754.6,4.5,40.0,4.0,90.72
2018-04-15 10:00:00,1,18.0,755.0,3.0,49.0,7.0,90.72
2018-04-15 11:00:00,1,18.0,755.8,2.0,56.0,9.0,84.24
2018-04-15 12:00:00,1,18.5,756.2,2.5,60.0,10.5,90.72
2018-04-15 13:00:00,1,20.0,755.4,4.5,56.0,11.0,90.72
2018-04-15 14:00:00,1,22.0,754.25,5.0,39.5,7.5,90.72
2018-04-15 15:00:00,1,23.0,753.1,4.5,36.0,7.0,90.72
2018-04-15 16:00:00,1,21.0,753.9,3.5,57.0,12.0,90.72
2018-04-15 17:00:00,1,20.0,753.9,3.5,64.0,13.0,90.72
2018-04-15 18:00:00,1,19.5,753.9,3.5,64.0,12.5,90.72
2018-04-15 19:00:00,1,17.5,754.25,2.0,73.0,12.5,103.68
2018-04-15 20:00:00,1,16.5,754.6,1.5,75.0,12.0,1017.36
2018-04-15 21:00:00,1,15.5,755.4,2.0,79.5,12.0,434.16
2018-04-15 22:00:00,1,16.0,755.4,2.0,77.0,12.0,1049.76
2018-04-15 23:00:00,1,16.0,755.4,2.0,74.5,11.5,622.08
2018-04-16 00:00:00,1,15.5,754.6,2.0,74.5,11.0,622.08
2018-04-16 01:00:00,1,16.0,754.6,3.0,68.0,10.0,1296.0
2018-04-16 02:00:00,1,14.5,754.6,2.0,74.5,10.0,991.44
2018-04-16 03:00:00,1,,,,,,868.32
2018-04-16 04:00:00,1,13.0,755.4,1.5,82.0,10.0,2488.32
2018-04-16 05:00:00,1,12.5,755.4,1.0,85.0,10.0,1555.2
2018-04-16 06:00:00,1,13.0,755.8,2.0,82.0,10.0,1101.6
2018-04-16 07:00:00,1,13.5,756.2,2.0,82.0,10.5,1121.04
2018-04-16 08:00:00,1,15.0,756.9,1.5,77.0,11.0,2838.24
2018-04-16 09:00:00,1,18.0,756.9,1.5,68.5,12.0,2475.36
2018-04-16 10:00:00,1,19.5,757.7,3.0,68.5,13.5,2520.72
2018-04-16 11:00:00,1,20.0,757.7,3.0,66.5,13.5,2896.56
2018-04-16 12:00:00,1,20.5,757.7,3.5,62.0,13.0,1367.28
2018-04-16 13:00:00,1,21.0,757.7,3.0,62.0,13.5,2183.76
2018-04-16 14:00:00,1,21.0,758.2,4.0,57.0,12.0,1257.12
2018-04-16 15:00:00,1,20.0,758.2,4.5,60.0,12.0,2579.04
2018-04-16 16:00:00,1,20.0,758.2,4.0,58.0,11.5,1989.36
2018-04-16 17:00:00,1,19.0,758.2,3.5,62.0,11.5,751.68
2018-04-16 18:00:00,1,18.5,759.0,2.5,64.0,11.5,1522.8
2018-04-16 19:00:00,1,16.5,759.0,2.5,72.5,11.5,2462.4
2018-04-16 20:00:00,1,15.0,760.1,2.0,82.0,12.0,3136.32
2018-04-16 21:00:00,1,14.5,760.5,1.5,79.5,11.0,2624.4
2018-04-16 22:00:00,1,13.5,760.85,2.0,79.5,10.0,3356.64
2018-04-16 23:00:00,1,13.5,761.2,2.0,79.5,10.0,2883.6
2018-04-17 00:00:00,1,13.0,761.2,2.5,82.0,10.0,2209.68
2018-04-17 01:00:00,1,12.0,762.0,2.0,85.0,9.5,3453.84
2018-04-17 02:00:00,1,12.0,762.0,2.0,82.0,9.0,3395.52
2018-04-17 03:00:00,1,12.0,762.0,2.5,82.0,9.0,1529.28
2018-04-17 04:00:00,1,12.0,762.0,2.0,82.0,9.0,2034.72
2018-04-17 05:00:00,1,12.0,762.0,1.0,77.0,8.0,1879.2
2018-04-17 06:00:00,1,12.5,762.8,2.0,82.0,9.5,2371.68
2018-04-17 07:00:00,1,13.0,762.8,1.0,82.0,10.0,2974.32
2018-04-17 08:00:00,1,14.5,763.5,1.0,79.5,11.0,3473.28
2018-04-17 09:00:00,1,16.0,763.9,1.0,72.0,11.0,3168.72
2018-04-17 10:00:00,1,17.0,764.3,1.5,68.0,11.0,3155.76
2018-04-17 11:00:00,1,18.5,764.3,2.0,64.0,11.5,2572.56
2018-04-17 12:00:00,1,19.5,764.3,1.5,60.0,11.5,3291.84
2018-04-17 13:00:00,1,21.0,764.3,3.0,58.5,12.5,3615.84
2018-04-17 14:00:00,1,21.0,763.5,3.5,66.5,14.5,2462.4
2018-04-17 15:00:00,1,20.5,763.5,3.5,64.0,13.5,2527.2
2018-04-17 16:00:00,1,18.5,763.9,3.0,73.0,13.5,3136.32
2018-04-17 17:00:00,1,18.0,764.3,2.5,73.0,13.0,1075.68
2018-04-17 18:00:00,1,16.5,764.3,2.5,85.5,14.0,1665.36
2018-04-17 19:00:00,1,16.0,764.3,1.0,88.0,14.0,3291.84
2018-04-17 20:00:00,1,16.0,764.65,1.0,88.0,14.0,2352.24
2018-04-17 21:00:00,1,15.0,765.0,2.0,94.0,14.0,2987.28
2018-04-17 22:00:00,1,15.0,765.8,1.0,94.0,14.0,3097.44
2018-04-17 23:00:00,1,14.0,765.8,1.5,97.0,13.5,3434.4
2018-04-18 00:00:00,1,14.0,766.2,1.5,94.0,13.0,2857.68
2018-04-18 01:00:00,1,13.0,766.6,1.5,94.0,12.0,3039.12
2018-04-18 02:00:00,1,13.0,766.6,1.0,91.0,11.5,2585.52
2018-04-18 03:00:00,1,12.0,766.6,1.0,94.0,11.0,2067.12
2018-04-18 04:00:00,1,12.0,766.2,1.5,97.0,11.5,1775.52
2018-04-18 05:00:00,1,13.5,766.6,2.0,91.0,12.0,3272.4
2018-04-18 06:00:00,1,13.0,766.2,3.5,94.0,12.0,1574.64
2018-04-18 07:00:00,1,14.0,766.6,3.0,82.0,11.0,2481.84
2018-04-18 08:00:00,1,14.0,767.3,3.5,82.0,11.0,3622.32
2018-04-18 09:00:00,1,15.5,767.3,3.5,79.5,12.0,2481.84
2018-04-18 10:00:00,1,16.5,767.3,3.5,78.0,12.5,3058.56
2018-04-18 11:00:00,1,17.5,767.7,3.0,75.0,13.0,3071.52
2018-04-18 12:00:00,1,18.5,768.1,3.0,70.5,13.0,3376.08
2018-04-18 13:00:00,1,21.5,767.3,4.0,56.5,12.5,3155.76
2018-04-18 14:00:00,1,22.0,767.3,4.0,51.5,11.5,3071.52
2018-04-18 15:00:00,1,22.5,767.3,3.0,48.5,11.0,3019.68
2018-04-18 16:00:00,1,23.0,766.6,2.0,47.0,11.0,2779.92
2018-04-18 17:00:00,1,20.0,767.3,3.5,64.0,13.0,790.56
2018-04-18 18:00:00,1,19.5,767.3,3.0,66.0,13.0,1658.88
2018-04-18 19:00:00,1,18.5,767.3,2.0,70.5,13.0,3278.88
2018-04-18 20:00:00,1,18.0,767.3,1.5,70.5,12.5,3304.8
2018-04-18 21:00:00,1,17.5,768.1,2.5,70.5,12.0,3719.52
2018-04-18 22:00:00,1,16.0,768.1,2.5,74.5,11.5,3175.2
2018-04-18 23:00:00,1,17.0,768.1,2.5,68.5,11.0,3116.88
2018-04-19 00:00:00,1,14.5,768.1,2.0,77.0,10.5,3259.44
2018-04-19 01:00:00,1,14.5,768.1,1.5,77.0,10.5,3414.96
2018-04-19 02:00:00,1,14.0,768.1,2.0,79.5,10.5,3240.0
2018-04-19 03:00:00,1,14.0,768.1,2.0,75.0,9.5,3538.08
2018-04-19 04:00:00,1,14.5,768.1,1.5,72.5,9.5,3052.08
2018-04-19 05:00:00,1,14.0,768.1,2.0,77.0,10.0,764.64
2018-04-19 06:00:00,1,14.0,768.1,2.0,77.0,10.0,1620.0
2018-04-19 07:00:00,1,15.0,768.1,1.5,72.0,10.0,2708.64
2018-04-19 08:00:00,1,16.5,768.1,3.0,72.5,11.5,2669.76
2018-04-19 09:00:00,1,19.0,768.1,2.0,66.0,12.5,2734.56
2018-04-19 10:00:00,1,20.5,768.1,2.0,60.5,12.5,2559.6
