DateTime,T,P,U,Ff,Td,Demand/Usage
2018-03-12 06:00:00,12.0,754.6,94.0,4.5,11.0,1477.44
2018-03-12 07:00:00,12.5,754.6,91.0,4.0,11.0,1406.16
2018-03-12 08:00:00,13.0,754.6,88.0,5.5,11.0,2592.0
2018-03-12 09:00:00,11.5,754.25,94.0,6.0,10.5,3317.76
2018-03-12 10:00:00,11.0,755.0,85.0,3.5,8.5,3078.0
2018-03-12 11:00:00,14.0,754.6,72.5,2.5,9.0,3220.56
2018-03-12 12:00:00,14.5,755.0,65.0,4.0,8.0,3363.12
2018-03-12 13:00:00,15.0,754.6,55.5,5.0,6.0,2721.6
2018-03-12 14:00:00,12.5,754.6,70.5,5.0,7.0,3304.8
2018-03-12 15:00:00,11.0,754.6,88.0,2.5,9.0,2766.96
2018-03-12 16:00:00,12.5,754.6,88.0,3.0,10.5,2883.6
2018-03-12 17:00:00,14.0,755.0,82.0,3.0,11.0,1399.68
2018-03-12 18:00:00,13.0,755.4,85.0,2.5,10.5,1179.36
2018-03-12 19:00:00,13.0,756.2,82.0,2.0,10.0,1302.48
2018-03-12 20:00:00,12.0,756.9,88.0,3.0,10.0,2579.04
2018-03-12 21:00:00,12.0,756.9,88.0,3.0,10.0,3512.16
2018-03-12 22:00:00,12.0,756.9,88.0,2.5,10.0,3317.76
2018-03-12 23:00:00,12.0,756.9,88.0,2.5,10.0,3285.36
2018-03-13 00:00:00,12.0,756.9,88.0,2.0,10.0,3116.88
2018-03-13 01:00:00,12.0,756.9,82.0,2.0,9.0,3311.28
2018-03-13 02:00:00,12.0,756.9,82.0,2.0,9.0,3214.08
2018-03-13 03:00:00,12.0,756.9,85.0,2.5,9.5,3110.4
2018-03-13 04:00:00,11.5,756.9,88.0,2.25,9.5,2786.4
2018-03-13 05:00:00,11.0,756.9,91.0,2.0,9.5,719.28
2018-03-13 06:00:00,11.0,756.9,88.0,2.0,9.0,1574.64
2018-03-13 07:00:00,11.5,757.3,85.0,2.0,9.0,2903.04
2018-03-13 08:00:00,12.5,757.7,79.5,3.0,9.0,3090.96
2018-03-13 09:00:00,13.5,758.2,74.5,2.5,9.0,3065.04
2018-03-13 10:00:00,14.5,757.95,67.5,3.5,8.5,1807.92
2018-03-13 11:00:00,15.5,757.95,65.5,4.0,9.0,2954.88
2018-03-13 12:00:00,14.5,758.2,65.0,4.0,8.0,3518.64
2018-03-13 13:00:00,15.0,757.7,61.0,4.5,7.5,3181.68
2018-03-13 14:00:00,15.0,757.7,59.0,3.5,7.0,3382.56
2018-03-13 15:00:00,15.0,757.7,55.0,4.0,6.0,2967.84
2018-03-13 16:00:00,14.5,757.7,55.0,3.5,5.5,3298.32
2018-03-13 17:00:00,13.0,757.7,72.0,2.0,8.0,2410.56
2018-03-13 18:00:00,12.0,758.2,82.0,2.5,9.0,1730.16
2018-03-13 19:00:00,11.5,758.6,79.5,2.5,8.0,3252.96
2018-03-13 20:00:00,11.0,759.0,82.0,2.0,8.0,2695.68
2018-03-13 21:00:00,10.0,759.0,85.0,2.5,7.5,2954.88
2018-03-13 22:00:00,9.5,759.0,84.5,3.0,7.0,2870.64
2018-03-13 23:00:00,9.5,759.0,84.5,2.0,7.0,3395.52
2018-03-14 00:00:00,9.0,758.6,90.5,2.5,7.5,2546.64
2018-03-14 01:00:00,8.5,758.2,90.0,3.0,7.0,2773.44
2018-03-14 02:00:00,8.0,759.0,90.0,2.0,6.5,3291.84
2018-03-14 03:00:00,7.0,758.2,87.0,2.0,5.0,3369.6
2018-03-14 04:00:00,7.0,758.2,87.0,3.0,5.0,2268.0
2018-03-14 05:00:00,6.0,759.0,93.0,3.0,5.0,816.48
2018-03-14 06:00:00,6.5,759.0,90.0,2.5,5.0,2144.88
2018-03-14 07:00:00,8.0,759.35,84.5,2.0,5.5,2870.64
2018-03-14 08:00:00,9.5,759.7,79.0,3.0,6.0,2818.8
2018-03-14 09:00:00,12.0,759.7,65.0,3.0,5.5,3402.0
2018-03-14 10:00:00,13.0,759.7,61.0,3.0,5.5,3395.52
2018-03-14 11:00:00,14.0,759.7,53.0,4.0,4.5,2397.6
2018-03-14 12:00:00,15.0,759.7,49.5,4.0,4.5,2961.36
2018-03-14 13:00:00,15.5,759.0,49.5,3.5,5.0,3052.08
2018-03-14 14:00:00,15.0,759.0,53.5,4.5,5.5,2462.4
2018-03-14 15:00:00,15.5,758.6,53.5,4.5,6.0,2734.56
2018-03-14 16:00:00,14.5,758.6,51.0,4.0,4.5,3006.72
2018-03-14 17:00:00,13.5,758.6,61.0,3.0,6.0,784.08
2018-03-14 18:00:00,11.5,759.0,74.5,2.0,7.0,1613.52
2018-03-14 19:00:00,10.5,759.7,79.5,2.0,7.0,2436.48
2018-03-14 20:00:00,9.5,759.7,84.5,2.0,7.0,3311.28
2018-03-14 21:00:00,8.0,759.7,90.0,3.0,6.5,3434.4
2018-03-14 22:00:00,8.0,759.35,87.0,3.0,6.0,2637.36
2018-03-14 23:00:00,8.0,759.35,87.0,2.5,6.0,3175.2
2018-03-15 00:00:00,8.0,759.0,87.0,3.0,6.0,3330.72
2018-03-15 01:00:00,8.0,759.0,90.0,3.0,6.5,2702.16
2018-03-15 02:00:00,8.0,758.6,93.0,3.5,7.0,3259.44
2018-03-15 03:00:00,8.0,758.2,90.0,3.0,6.5,2695.68
2018-03-15 04:00:00,8.0,758.2,93.0,2.0,7.0,2993.76
2018-03-15 05:00:00,8.0,758.2,87.0,2.5,6.0,751.68
2018-03-15 06:00:00,8.0,758.2,82.0,1.5,5.0,1756.08
2018-03-15 07:00:00,10.5,758.2,74.0,4.0,6.0,2455.92
2018-03-15 08:00:00,11.5,758.2,74.5,5.5,7.0,2630.88
2018-03-15 09:00:00,12.0,758.2,72.0,7.5,7.0,3071.52
2018-03-15 10:00:00,12.0,757.95,72.0,7.0,7.0,3382.56
2018-03-15 11:00:00,13.5,757.3,59.0,5.5,5.5,2669.76
2018-03-15 12:00:00,14.0,756.9,55.0,5.5,5.0,3518.64
2018-03-15 13:00:00,14.0,755.8,57.0,7.0,5.5,3311.28
2018-03-15 14:00:00,13.5,755.4,65.0,6.5,7.0,3363.12
2018-03-15 15:00:00,14.0,754.6,63.0,8.0,7.0,2682.72
2018-03-15 16:00:00,13.5,753.9,69.5,9.0,8.0,2475.36
2018-03-15 17:00:00,13.0,753.9,72.0,8.0,8.0,1004.4
2018-03-15 18:00:00,13.0,753.5,67.5,9.5,7.0,2643.84
2018-03-15 19:00:00,13.0,753.9,65.0,10.0,6.5,3628.8
2018-03-15 20:00:00,13.0,753.9,67.0,10.5,7.0,3615.84
2018-03-15 21:00:00,12.5,753.9,72.0,10.0,7.5,3330.72
2018-03-15 22:00:00,12.0,753.5,85.0,9.0,9.5,3252.96
2018-03-15 23:00:00,13.0,753.5,85.0,8.5,10.5,3687.12
2018-03-16 00:00:00,12.5,753.9,91.0,6.5,11.0,3291.84
2018-03-16 01:00:00,13.0,753.9,91.0,4.0,11.5,3518.64
2018-03-16 02:00:00,12.5,753.9,91.0,4.0,11.0,1846.8
2018-03-16 03:00:00,13.0,753.5,85.0,5.0,10.5,1257.12
2018-03-16 04:00:00,13.0,753.9,82.0,4.0,10.0,926.64
2018-03-16 05:00:00,13.0,753.9,82.0,3.5,10.0,745.2
2018-03-16 06:00:00,13.0,753.9,79.5,3.0,9.5,738.72
2018-03-16 07:00:00,13.0,754.6,82.0,3.0,10.0,829.44
2018-03-16 08:00:00,14.0,754.6,77.0,3.0,10.0,764.64
2018-03-16 09:00:00,15.0,754.6,74.5,3.5,10.5,771.12
2018-03-16 10:00:00,15.5,754.6,72.0,4.0,10.5,609.12
2018-03-16 11:00:00,16.0,754.6,72.0,3.5,11.0,596.16
2018-03-16 12:00:00,16.0,754.6,70.0,3.5,10.5,531.36
2018-03-16 13:00:00,16.0,754.6,63.0,2.5,9.0,576.72
2018-03-16 14:00:00,17.0,753.9,54.0,2.5,7.5,576.72
2018-03-16 15:00:00,16.5,753.9,57.5,2.5,8.0,576.72
2018-03-16 16:00:00,15.0,753.9,63.0,2.5,8.0,524.88
2018-03-16 17:00:00,15.0,753.5,65.5,2.0,8.5,460.08
2018-03-16 18:00:00,14.0,753.1,72.0,1.0,9.0,479.52
2018-03-16 19:00:00,14.0,753.1,72.0,1.0,9.0,447.12
2018-03-16 20:00:00,13.0,752.7,77.0,1.0,9.0,486.0
2018-03-16 21:00:00,13.5,752.3,74.5,1.5,9.0,473.04
2018-03-16 22:00:00,13.0,752.3,77.0,1.0,9.0,460.08
2018-03-16 23:00:00,12.0,752.3,82.0,1.0,9.0,421.2
2018-03-17 00:00:00,12.0,751.2,82.0,2.5,9.0,473.04
2018-03-17 01:00:00,13.0,750.1,74.5,3.0,8.5,401.76
2018-03-17 02:00:00,12.0,749.3,82.0,2.0,9.0,388.8
2018-03-17 03:00:00,11.5,748.15,88.0,2.0,9.5,220.32
2018-03-17 04:00:00,10.5,747.4,91.0,2.5,9.0,116.64
2018-03-17 05:00:00,10.0,747.8,91.0,3.5,8.5,116.64
2018-03-17 06:00:00,10.0,747.0,88.0,3.0,8.0,116.64
2018-03-17 07:00:00,10.0,747.0,88.0,4.0,8.0,116.64
2018-03-17 08:00:00,10.0,747.0,88.0,3.5,8.0,123.12
2018-03-17 09:00:00,10.5,746.3,88.0,3.0,8.5,110.16
2018-03-17 10:00:00,11.0,746.65,85.0,3.5,8.5,110.16
2018-03-17 11:00:00,11.0,747.4,88.0,2.5,9.0,116.64
2018-03-17 12:00:00,12.0,747.0,82.5,1.5,9.0,110.16
2018-03-17 13:00:00,12.0,747.0,82.0,1.0,9.0,103.68
2018-03-17 14:00:00,11.0,747.0,88.0,3.5,9.0,103.68
2018-03-17 15:00:00,11.5,747.0,88.0,3.0,9.5,103.68
2018-03-17 16:00:00,12.0,747.0,88.0,3.5,10.0,97.2
2018-03-17 17:00:00,12.5,747.8,79.5,3.0,9.0,103.68
2018-03-17 18:00:00,11.5,747.8,85.0,2.0,9.0,97.2
2018-03-17 19:00:00,11.0,748.5,88.0,2.0,9.0,103.68
2018-03-17 20:00:00,10.0,748.9,88.0,2.0,8.0,103.68
2018-03-17 21:00:00,10.5,749.3,85.0,2.0,8.0,110.16
2018-03-17 22:00:00,11.0,750.1,82.0,2.0,8.0,103.68
2018-03-17 23:00:00,10.0,750.1,88.0,2.0,8.0,110.16
2018-03-18 00:00:00,10.0,750.1,82.0,2.5,7.0,103.68
2018-03-18 01:00:00,9.5,750.1,84.5,2.0,7.0,110.16
2018-03-18 02:00:00,8.5,748.9,87.0,3.0,6.5,110.16
2018-03-18 03:00:00,9.0,748.5,82.0,3.5,6.0,110.16
2018-03-18 04:00:00,10.0,747.8,76.0,4.0,6.0,110.16
2018-03-18 05:00:00,11.0,747.0,72.0,6.0,6.0,116.64
2018-03-18 06:00:00,11.0,745.9,72.0,8.0,6.0,110.16
2018-03-18 07:00:00,10.0,745.9,79.5,8.5,6.5,110.16
2018-03-18 08:00:00,9.0,745.9,94.0,7.5,8.0,110.16
2018-03-18 09:00:00,9.0,745.1,94.0,5.0,8.0,110.16
2018-03-18 10:00:00,10.0,745.5,88.0,3.0,8.0,110.16
2018-03-18 11:00:00,13.0,745.5,77.0,7.0,9.0,103.68
2018-03-18 12:00:00,12.5,745.9,72.5,6.0,7.5,103.68
2018-03-18 13:00:00,13.0,746.3,63.0,7.5,6.0,110.16
2018-03-18 14:00:00,12.0,746.3,77.0,3.5,8.0,97.2
2018-03-18 15:00:00,12.5,746.3,72.0,5.5,7.5,103.68
2018-03-18 16:00:00,11.0,746.65,77.0,5.5,7.0,103.68
2018-03-18 17:00:00,11.0,747.0,77.0,4.0,7.0,97.2
2018-03-18 18:00:00,11.0,747.8,74.5,3.5,6.5,103.68
2018-03-18 19:00:00,11.0,748.15,74.5,4.0,6.5,142.56
2018-03-18 20:00:00,11.0,748.5,72.0,4.0,6.0,1004.4
2018-03-18 21:00:00,10.5,748.9,71.5,3.0,5.5,524.88
2018-03-18 22:00:00,10.0,749.3,73.5,2.5,5.5,1198.8
2018-03-18 23:00:00,10.0,749.3,76.0,3.5,6.0,641.52
2018-03-19 00:00:00,9.5,749.3,71.5,3.0,4.5,583.2
2018-03-19 01:00:00,9.0,749.3,79.0,3.0,5.5,939.6
2018-03-19 02:00:00,9.0,748.5,76.0,3.0,5.0,1535.76
2018-03-19 03:00:00,8.0,748.5,82.0,3.0,5.0,654.48
2018-03-19 04:00:00,8.5,748.5,79.0,3.5,5.0,2196.72
2018-03-19 05:00:00,9.0,748.5,76.0,4.5,5.0,2177.28
2018-03-19 06:00:00,8.0,748.15,84.5,3.5,5.5,1535.76
2018-03-19 07:00:00,9.0,747.8,76.0,5.0,5.0,2598.48
2018-03-19 08:00:00,7.5,748.5,87.0,5.0,5.5,3518.64
2018-03-19 09:00:00,7.0,748.5,87.0,4.5,5.0,3214.08
2018-03-19 10:00:00,8.5,748.5,87.0,4.0,6.5,3382.56
2018-03-19 11:00:00,10.5,748.5,79.5,3.5,7.0,2818.8
2018-03-19 12:00:00,10.5,748.9,79.5,3.0,7.0,984.96
2018-03-19 13:00:00,8.0,749.7,87.0,3.0,6.0,810.0
2018-03-19 14:00:00,9.0,749.3,82.0,2.5,6.0,881.28
2018-03-19 15:00:00,9.0,750.1,90.5,3.0,7.5,1574.64
2018-03-19 16:00:00,10.5,750.1,74.5,3.5,6.0,2650.32
2018-03-19 17:00:00,10.5,750.1,66.5,4.0,4.5,1600.56
2018-03-19 18:00:00,9.5,750.8,73.5,1.0,5.0,1665.36
2018-03-19 19:00:00,7.0,751.6,87.0,2.0,5.0,3583.44
2018-03-19 20:00:00,7.0,751.95,87.0,2.0,5.0,3227.04
2018-03-19 21:00:00,7.0,752.3,87.0,1.5,5.0,3291.84
2018-03-19 22:00:00,6.5,752.3,84.0,2.5,4.0,3337.2
2018-03-19 23:00:00,6.0,752.3,87.0,2.5,4.0,3395.52
2018-03-20 00:00:00,5.0,752.3,93.0,2.0,4.0,3343.68
2018-03-20 01:00:00,8.0,753.1,82.0,2.5,5.0,3440.88
2018-03-20 02:00:00,7.0,752.3,87.0,2.5,5.0,3687.12
2018-03-20 03:00:00,6.0,751.95,87.0,3.0,4.0,3486.24
2018-03-20 04:00:00,6.0,752.3,84.0,2.5,3.5,2643.84
2018-03-20 05:00:00,5.0,751.95,87.0,2.5,3.0,2734.56
2018-03-20 06:00:00,5.0,752.3,87.0,2.0,3.0,2514.24
2018-03-20 07:00:00,9.5,752.3,71.0,3.5,4.5,2501.28
2018-03-20 08:00:00,10.5,752.3,69.0,4.0,5.0,3265.92
2018-03-20 09:00:00,11.0,753.1,69.5,4.0,5.5,2760.48
2018-03-20 10:00:00,11.5,752.3,65.0,4.5,5.0,2566.08
2018-03-20 11:00:00,10.5,752.3,69.5,6.5,5.0,2870.64
2018-03-20 12:00:00,9.0,751.95,84.5,5.5,6.5,2987.28
2018-03-20 13:00:00,10.0,750.45,71.0,4.0,5.0,2572.56
2018-03-20 14:00:00,9.5,750.1,76.5,4.5,5.5,2248.56
2018-03-20 15:00:00,9.5,749.7,73.5,7.0,5.0,1704.24
2018-03-20 16:00:00,9.5,749.3,79.0,7.0,6.0,3013.2
2018-03-20 17:00:00,9.5,748.5,79.0,6.5,6.0,2268.0
2018-03-20 18:00:00,9.0,748.9,81.5,6.0,6.0,1749.6
2018-03-20 19:00:00,10.0,749.7,79.0,5.0,6.5,2844.72
2018-03-20 20:00:00,8.5,750.8,87.0,4.5,6.5,3486.24
2018-03-20 21:00:00,9.0,750.8,84.5,4.0,6.5,3512.16
2018-03-20 22:00:00,8.5,750.8,82.0,3.5,5.5,3732.48
2018-03-20 23:00:00,8.0,750.8,84.5,2.5,5.5,3207.6
2018-03-21 00:00:00,8.5,750.8,81.5,5.0,5.5,3479.76
2018-03-21 01:00:00,7.5,750.1,78.5,5.0,4.0,3564.0
2018-03-21 02:00:00,7.0,750.1,81.0,5.0,4.0,3693.6
2018-03-21 03:00:00,6.0,750.1,81.0,6.0,3.0,3434.4
2018-03-21 04:00:00,6.0,750.1,84.0,6.0,3.5,1944.0
2018-03-21 05:00:00,6.0,750.8,87.0,6.5,4.0,1963.44
2018-03-21 06:00:00,6.0,751.95,87.0,5.5,4.0,2280.96
2018-03-21 07:00:00,6.0,753.1,84.0,5.0,3.5,3576.96
2018-03-21 08:00:00,6.5,753.9,81.0,5.5,3.5,2890.08
2018-03-21 09:00:00,8.5,754.6,71.0,6.0,3.5,3058.56
2018-03-21 10:00:00,10.0,755.4,71.0,5.5,5.0,3116.88
2018-03-21 11:00:00,11.0,755.4,62.0,5.0,4.0,2494.8
2018-03-21 12:00:00,12.0,755.8,56.0,4.5,3.5,3356.64
2018-03-21 13:00:00,12.0,756.2,56.0,3.0,3.5,2514.24
2018-03-21 14:00:00,12.0,756.2,54.0,3.5,3.0,2682.72
2018-03-21 15:00:00,12.0,756.2,56.0,2.5,3.5,3395.52
2018-03-21 16:00:00,11.5,756.55,62.5,3.5,4.5,2391.12
2018-03-21 17:00:00,10.5,757.3,79.5,3.5,7.0,797.04
2018-03-21 18:00:00,9.0,757.7,87.0,2.0,7.0,1613.52
2018-03-21 19:00:00,8.0,757.7,71.0,4.0,3.0,3356.64
2018-03-21 20:00:00,8.0,758.2,66.0,4.0,2.0,3466.8
2018-03-21 21:00:00,8.0,758.2,64.0,4.0,1.5,3505.68
2018-03-21 22:00:00,7.5,758.2,66.5,4.0,1.5,3188.16
2018-03-21 23:00:00,7.5,758.2,68.5,3.5,2.0,3570.48
2018-03-22 00:00:00,7.0,758.2,71.0,3.0,2.0,3246.48
2018-03-22 01:00:00,7.0,757.95,66.0,4.0,1.0,3181.68
2018-03-22 02:00:00,7.0,757.3,66.0,4.0,1.0,2792.88
2018-03-22 03:00:00,6.5,756.55,66.0,4.0,0.5,1244.16
2018-03-22 04:00:00,6.0,756.2,66.0,3.0,0.0,1069.2
2018-03-22 05:00:00,4.5,755.4,72.5,3.0,0.0,758.16
2018-03-22 06:00:00,4.0,755.0,75.0,3.5,0.0,745.2
2018-03-22 07:00:00,5.0,754.6,68.0,4.5,-0.5,810.0
2018-03-22 08:00:00,6.5,754.6,66.0,4.0,0.5,829.44
2018-03-22 09:00:00,8.5,753.9,57.5,4.5,0.5,855.36
2018-03-22 10:00:00,10.0,753.1,50.0,6.0,0.0,887.76
2018-03-22 11:00:00,10.5,752.7,50.5,5.5,0.5,816.48
2018-03-22 12:00:00,11.0,751.95,47.0,7.0,0.0,699.84
2018-03-22 13:00:00,11.0,751.2,44.0,5.5,-1.0,732.24
2018-03-22 14:00:00,12.0,750.1,42.5,6.0,-0.5,648.0
2018-03-22 15:00:00,11.0,749.3,45.5,6.0,-0.5,602.64
2018-03-22 16:00:00,9.0,749.3,50.0,8.5,-1.0,563.76
2018-03-22 17:00:00,7.5,749.7,49.5,7.5,-2.5,537.84
2018-03-22 18:00:00,6.5,750.1,49.0,6.0,-3.5,609.12
2018-03-22 19:00:00,6.0,750.1,49.0,6.0,-4.0,550.8
2018-03-22 20:00:00,5.5,750.1,51.0,5.0,-4.0,609.12
2018-03-22 21:00:00,4.0,750.1,52.0,4.5,-5.0,557.28
2018-03-22 22:00:00,4.0,750.1,52.0,4.5,-5.0,563.76
2018-03-22 23:00:00,3.0,750.1,56.0,4.0,-5.0,505.44
2018-03-23 00:00:00,2.0,749.7,62.5,2.5,-4.5,544.32
2018-03-23 01:00:00,2.0,749.3,62.5,2.5,-4.5,518.4
2018-03-23 02:00:00,1.5,749.3,65.0,2.5,-4.5,518.4
2018-03-23 03:00:00,1.5,749.3,62.5,3.0,-5.0,486.0
2018-03-23 04:00:00,1.0,749.3,65.0,3.0,-5.0,453.6
2018-03-23 05:00:00,1.0,749.3,65.0,4.0,-5.0,427.68
2018-03-23 06:00:00,1.0,749.3,65.0,3.0,-5.0,479.52
2018-03-23 07:00:00,3.5,749.3,54.0,5.0,-5.0,537.84
2018-03-23 08:00:00,5.5,749.3,49.5,6.0,-4.5,557.28
2018-03-23 09:00:00,6.5,749.7,46.0,7.0,-4.5,550.8
2018-03-23 10:00:00,8.5,749.3,41.5,7.0,-4.0,576.72
2018-03-23 11:00:00,9.5,749.3,38.5,6.5,-4.0,518.4
2018-03-23 12:00:00,10.5,749.3,39.0,6.0,-3.0,557.28
2018-03-23 13:00:00,10.5,749.3,39.0,7.0,-3.0,505.44
2018-03-23 14:00:00,11.0,748.5,39.5,7.5,-2.5,524.88
2018-03-23 15:00:00,10.5,748.5,40.5,8.0,-2.5,486.0
2018-03-23 16:00:00,9.5,748.5,41.5,7.5,-3.0,414.72
2018-03-23 17:00:00,8.5,748.5,44.5,7.5,-3.0,440.64
2018-03-23 18:00:00,7.5,748.9,46.0,6.5,-3.5,511.92
2018-03-23 19:00:00,6.5,749.3,51.0,4.0,-3.0,414.72
2018-03-23 20:00:00,6.0,749.7,55.0,2.0,-2.5,434.16
2018-03-23 21:00:00,6.0,750.1,55.0,2.0,-2.5,531.36
2018-03-23 22:00:00,6.0,750.1,55.0,2.5,-2.5,498.96
2018-03-23 23:00:00,5.0,750.1,63.5,1.0,-1.5,382.32
2018-03-24 00:00:00,4.5,750.8,63.0,2.5,-2.0,427.68
2018-03-24 01:00:00,4.0,750.45,65.0,3.0,-2.0,395.28
2018-03-24 02:00:00,4.0,750.1,65.0,3.0,-2.0,395.28
2018-03-24 03:00:00,4.0,750.1,65.0,3.5,-2.0,324.0
2018-03-24 04:00:00,3.0,750.8,70.0,3.0,-2.0,187.92
2018-03-24 05:00:00,2.5,750.8,72.5,3.0,-2.0,142.56
2018-03-24 06:00:00,2.0,750.8,75.0,3.0,-2.0,110.16
2018-03-24 07:00:00,3.5,750.8,72.5,2.5,-1.0,116.64
2018-03-24 08:00:00,5.5,751.2,65.5,3.0,-0.5,123.12
2018-03-24 09:00:00,7.5,751.6,55.0,2.5,-1.0,110.16
2018-03-24 10:00:00,10.0,751.6,52.5,2.0,0.5,110.16
2018-03-24 11:00:00,10.5,751.6,52.0,3.0,1.0,97.2
2018-03-24 12:00:00,11.5,751.6,54.0,3.5,2.5,110.16
2018-03-24 13:00:00,11.0,751.6,54.0,3.0,2.0,103.68
2018-03-24 14:00:00,11.0,751.6,54.0,3.0,2.0,97.2
2018-03-24 15:00:00,11.0,751.6,54.0,3.5,2.0,103.68
2018-03-24 16:00:00,11.0,751.6,54.0,3.5,2.0,97.2
2018-03-24 17:00:00,11.0,751.95,54.0,3.5,2.0,103.68
2018-03-24 18:00:00,9.5,752.3,60.0,3.0,2.0,97.2
2018-03-24 19:00:00,8.5,753.1,64.0,2.0,2.0,103.68
2018-03-24 20:00:00,8.0,753.1,66.0,2.0,2.0,103.68
2018-03-24 21:00:00,8.0,753.9,68.5,2.5,2.5,110.16
2018-03-24 22:00:00,8.5,753.9,64.0,1.5,2.0,103.68
2018-03-24 23:00:00,8.0,753.1,66.0,1.5,2.0,110.16
2018-03-25 00:00:00,8.0,753.1,66.0,2.5,2.0,110.16
2018-03-25 01:00:00,7.5,753.1,68.5,1.5,2.0,103.68
2018-03-25 02:00:00,7.0,752.3,63.5,2.5,0.5,110.16
2018-03-25 03:00:00,7.0,752.3,60.25,2.75,-0.25,116.64
2018-03-25 04:00:00,7.0,752.3,57.0,3.0,-1.0,116.64
2018-03-25 05:00:00,8.0,752.3,53.0,3.5,-1.0,116.64
2018-03-25 06:00:00,6.5,752.3,59.0,3.0,-1.0,116.64
2018-03-25 07:00:00,6.5,752.3,59.0,4.0,-1.0,116.64
2018-03-25 08:00:00,7.5,752.3,57.0,3.5,-0.5,110.16
2018-03-25 09:00:00,9.5,752.3,50.5,5.5,-0.5,110.16
2018-03-25 10:00:00,10.5,752.3,48.5,5.0,0.0,110.16
2018-03-25 11:00:00,12.0,752.3,42.5,5.0,-0.5,110.16
2018-03-25 12:00:00,13.0,751.95,37.0,3.5,-1.5,110.16
2018-03-25 13:00:00,14.0,751.6,30.0,4.0,-3.5,97.2
2018-03-25 14:00:00,15.0,750.8,30.0,3.5,-2.5,103.68
2018-03-25 15:00:00,14.5,750.8,34.5,4.0,-1.0,97.2
2018-03-25 16:00:00,15.5,750.1,29.0,3.5,-2.5,103.68
2018-03-25 17:00:00,15.0,750.1,32.5,3.5,-1.5,97.2
2018-03-25 18:00:00,14.0,750.1,39.0,4.0,0.0,103.68
2018-03-25 19:00:00,12.0,750.8,44.0,3.5,0.0,110.16
2018-03-25 20:00:00,10.5,751.2,48.5,3.0,0.0,1108.08
2018-03-25 21:00:00,10.0,751.6,54.0,2.5,1.0,492.48
2018-03-25 22:00:00,9.0,752.3,56.0,2.0,0.5,1166.4
2018-03-25 23:00:00,7.5,752.7,59.0,3.5,0.0,537.84
2018-03-26 00:00:00,7.0,752.7,61.0,3.0,0.0,557.28
2018-03-26 01:00:00,6.0,753.1,66.0,3.0,0.0,965.52
2018-03-26 02:00:00,6.0,753.1,66.0,3.0,0.0,1386.72
2018-03-26 03:00:00,5.0,753.1,70.0,1.0,0.0,874.8
2018-03-26 04:00:00,5.0,753.1,70.0,2.0,0.0,2682.72
2018-03-26 05:00:00,5.0,753.5,70.0,1.5,0.0,1555.2
2018-03-26 06:00:00,5.0,753.9,70.0,2.0,0.0,1095.12
2018-03-26 07:00:00,5.5,753.9,73.5,2.0,1.0,1470.96
2018-03-26 08:00:00,6.0,754.25,73.5,2.5,1.5,2514.24
2018-03-26 09:00:00,8.0,754.6,66.5,2.0,2.0,3330.72
2018-03-26 10:00:00,11.0,754.6,62.0,2.0,4.0,2216.16
2018-03-26 11:00:00,13.0,755.4,59.0,2.5,5.0,3350.16
2018-03-26 12:00:00,13.5,755.4,59.0,2.0,5.5,2967.84
2018-03-26 13:00:00,14.0,755.4,59.0,3.5,6.0,3434.4
2018-03-26 14:00:00,13.0,755.8,63.0,3.5,6.0,3090.96
2018-03-26 15:00:00,11.0,756.2,72.0,4.0,6.0,3531.6
2018-03-26 16:00:00,13.0,756.2,51.0,2.5,3.0,3129.84
2018-03-26 17:00:00,12.0,756.2,56.0,3.0,3.5,777.6
2018-03-26 18:00:00,12.0,756.9,60.5,3.0,4.5,2248.56
2018-03-26 19:00:00,11.5,757.3,65.0,2.0,5.0,3414.96
2018-03-26 20:00:00,10.0,757.7,71.0,1.5,5.0,3518.64
2018-03-26 21:00:00,9.0,758.2,76.0,2.0,5.0,3201.12
2018-03-26 22:00:00,9.0,758.2,79.0,2.0,5.5,3090.96
2018-03-26 23:00:00,9.0,758.2,76.0,2.0,5.0,3525.12
2018-03-27 00:00:00,7.5,758.2,84.5,2.5,5.0,3512.16
2018-03-27 01:00:00,7.0,758.6,84.0,2.0,4.5,3713.04
2018-03-27 02:00:00,7.0,759.0,79.0,2.0,3.5,3667.68
2018-03-27 03:00:00,5.5,759.0,87.0,2.0,3.5,2533.68
2018-03-27 04:00:00,5.5,759.0,87.0,1.0,3.5,2028.24
2018-03-27 05:00:00,5.0,758.6,78.5,2.0,1.5,2060.64
2018-03-27 06:00:00,4.0,759.0,81.0,1.5,1.0,1645.92
2018-03-27 07:00:00,4.5,759.0,81.5,2.0,1.5,3324.24
2018-03-27 08:00:00,5.5,759.7,84.0,3.0,3.0,3278.88
2018-03-27 09:00:00,9.0,759.7,73.5,2.0,4.5,2928.96
2018-03-27 10:00:00,12.0,760.5,61.0,1.5,4.5,3078.0
2018-03-27 11:00:00,13.5,760.5,53.0,2.0,4.0,3136.32
2018-03-27 12:00:00,14.5,760.5,48.0,1.5,3.5,2812.32
2018-03-27 13:00:00,15.5,760.5,42.0,2.5,2.5,2818.8
2018-03-27 14:00:00,16.0,760.1,46.5,2.5,4.5,2818.8
2018-03-27 15:00:00,15.5,759.7,49.5,3.5,5.0,2384.64
