DateTime,Location,Commodity Name,Demand/Usage,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
2017-10-26 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.2,,,,
2017-10-26 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),355.2,,,,
2017-10-26 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),370.2,,,,
2017-10-26 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),439.2,,,,
2017-10-26 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),486.0,,,,
2017-10-26 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),528.6,,,,
2017-10-26 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),596.4,,,,
2017-10-26 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),661.8,,,,
2017-10-26 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2017-10-26 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.0,,,,
2017-10-26 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),733.8,,,,
2017-10-26 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),750.0,,,,
2017-10-26 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),747.0,,,,
2017-10-26 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),742.8,,,,
2017-10-26 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),740.4,,,,
2017-10-26 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.0,,,,
2017-10-26 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),525.6,,,,
2017-10-26 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),481.8,,,,
2017-10-26 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),445.8,,,,
2017-10-26 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),420.0,,,,
2017-10-26 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),363.0,,,,
2017-10-27 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),334.2,,,,
2017-10-27 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.2,,,,
2017-10-27 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),291.6,,,,
2017-10-27 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-10-27 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.2,,,,
2017-10-27 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),373.2,,,,
2017-10-27 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),445.8,,,,
2017-10-27 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),479.4,,,,
2017-10-27 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),535.8,,,,
2017-10-27 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),609.0,,,,
2017-10-27 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),663.6,,,,
2017-10-27 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),715.2,,,,
2017-10-27 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.0,,,,
2017-10-27 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),733.2,,,,
2017-10-27 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),739.8,,,,
2017-10-27 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),736.2,,,,
2017-10-27 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),738.0,,,,
2017-10-27 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),720.6,,,,
2017-10-27 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),694.2,,,,
2017-10-27 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),494.4,,,,
2017-10-27 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),462.6,,,,
2017-10-27 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),426.6,,,,
2017-10-27 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),408.0,,,,
2017-10-27 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2017-10-28 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),320.4,,,,
2017-10-28 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),290.4,,,,
2017-10-28 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),271.8,,,,
2017-10-28 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-10-28 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),272.4,,,,
2017-10-28 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.2,,,,
2017-10-28 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-10-28 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),281.4,,,,
2017-10-28 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),309.0,,,,
2017-10-28 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),471.6,,,,
2017-10-28 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),522.6,,,,
2017-10-28 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),549.6,,,,
2017-10-28 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),560.4,,,,
2017-10-28 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),556.8,,,,
2017-10-28 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),389.4,,,,
2017-10-28 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.2,,,,
2017-10-28 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),384.6,,,,
2017-10-28 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),391.8,,,,
2017-10-28 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),387.0,,,,
2017-10-28 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),384.0,,,,
2017-10-28 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.6,,,,
2017-10-28 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.6,,,,
2017-10-28 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),363.0,,,,
2017-10-28 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),319.8,,,,
2017-10-29 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),299.4,,,,
2017-10-29 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.6,,,,
2017-10-29 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-10-29 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),275.4,,,,
2017-10-29 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),271.8,,,,
2017-10-29 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),276.0,,,,
2017-10-29 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2017-10-29 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-10-29 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),274.73,,,,
2017-10-29 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-10-29 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),328.2,,,,
2017-10-29 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),330.6,,,,
2017-10-29 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),357.6,,,,
2017-10-29 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),371.4,,,,
2017-10-29 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),368.4,,,,
2017-10-29 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2017-10-29 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),355.8,,,,
2017-10-29 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),360.0,,,,
2017-10-29 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),355.8,,,,
2017-10-29 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),354.6,,,,
2017-10-29 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),358.8,,,,
2017-10-29 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),361.8,,,,
2017-10-29 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),335.4,,,,
2017-10-29 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),307.2,,,,
2017-10-30 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),300.0,,,,
2017-10-30 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2017-10-30 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.8,,,,
2017-10-30 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2017-10-30 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),349.8,,,,
2017-10-30 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),371.4,,,,
2017-10-30 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),425.4,,,,
2017-10-30 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),448.8,,,,
2017-10-30 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),497.4,,,,
2017-10-30 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),583.2,,,,
2017-10-30 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),663.6,,,,
2017-10-30 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),697.2,,,,
2017-10-30 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),701.4,,,,
2017-10-30 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2017-10-30 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2017-10-30 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),693.6,,,,
2017-10-30 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),710.4,,,,
2017-10-30 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),691.2,,,,
2017-10-30 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),677.4,,,,
2017-10-30 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),473.4,,,,
2017-10-30 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.6,,,,
2017-10-30 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),431.4,,,,
2017-10-30 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),394.8,,,,
2017-10-30 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),346.8,,,,
2017-10-31 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),315.6,,,,
2017-10-31 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),289.2,,,,
2017-10-31 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.6,,,,
2017-10-31 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),280.8,,,,
2017-10-31 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),351.0,,,,
2017-10-31 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),362.4,,,,
2017-10-31 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),440.4,,,,
2017-10-31 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),465.0,,,,
2017-10-31 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),513.6,,,,
2017-10-31 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),603.6,,,,
2017-10-31 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),654.6,,,,
2017-10-31 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),679.8,,,,
2017-10-31 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),704.4,,,,
2017-10-31 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2017-10-31 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),722.4,,,,
2017-10-31 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.8,,,,
2017-10-31 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),709.2,,,,
2017-10-31 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),687.0,,,,
2017-10-31 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),651.6,,,,
2017-10-31 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),470.4,,,,
2017-10-31 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),450.6,,,,
2017-10-31 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),411.0,,,,
2017-10-31 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),396.6,,,,
2017-10-31 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),352.2,,,,
2017-11-01 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),325.8,,,,
2017-11-01 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.6,,,,
2017-11-01 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),293.4,,,,
2017-11-01 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2017-11-01 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),351.6,,,,
2017-11-01 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.8,,,,
2017-11-01 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),440.4,,,,
2017-11-01 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),465.0,,,,
2017-11-01 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),520.8,,,,
2017-11-01 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),609.6,,,,
2017-11-01 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),660.0,,,,
2017-11-01 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),701.4,,,,
2017-11-01 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),709.2,,,,
2017-11-01 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.8,,,,
2017-11-01 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),732.0,,,,
2017-11-01 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),725.4,,,,
2017-11-01 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),711.0,,,,
2017-11-01 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),700.2,,,,
2017-11-01 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),671.4,,,,
2017-11-01 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),483.6,,,,
2017-11-01 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),445.2,,,,
2017-11-01 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),426.0,,,,
2017-11-01 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),405.0,,,,
2017-11-01 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),352.8,,,,
2017-11-02 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),322.8,,,,
2017-11-02 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),294.6,,,,
2017-11-02 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),290.4,,,,
2017-11-02 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-11-02 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),354.6,,,,
2017-11-02 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),364.2,,,,
2017-11-02 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),444.6,,,,
2017-11-02 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),462.6,,,,
2017-11-02 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),512.4,,,,
2017-11-02 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),594.0,,,,
2017-11-02 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),641.4,,,,
2017-11-02 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),692.4,,,,
2017-11-02 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.0,,,,
2017-11-02 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),721.8,,,,
2017-11-02 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),730.8,,,,
2017-11-02 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),720.0,,,,
2017-11-02 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),709.2,,,,
2017-11-02 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),701.4,,,,
2017-11-02 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),676.8,,,,
2017-11-02 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),495.0,,,,
2017-11-02 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),440.4,,,,
2017-11-02 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),422.4,,,,
2017-11-02 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),386.4,,,,
2017-11-02 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),349.8,,,,
2017-11-03 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),327.6,,,,
2017-11-03 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),292.8,,,,
2017-11-03 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),286.2,,,,
2017-11-03 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),273.6,,,,
2017-11-03 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),346.8,,,,
2017-11-03 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),361.2,,,,
2017-11-03 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),434.4,,,,
2017-11-03 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),468.0,,,,
2017-11-03 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),505.8,,,,
2017-11-03 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),606.6,,,,
2017-11-03 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),649.8,,,,
2017-11-03 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),693.6,,,,
2017-11-03 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),710.4,,,,
2017-11-03 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),716.4,,,,
2017-11-03 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),723.6,,,,
2017-11-03 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),727.8,,,,
2017-11-03 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),702.6,,,,
2017-11-03 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),700.8,,,,
2017-11-03 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),661.8,,,,
2017-11-03 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),485.4,,,,
2017-11-03 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),447.6,,,,
2017-11-03 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),417.0,,,,
2017-11-03 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),388.8,,,,
2017-11-03 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),351.6,,,,
2017-11-04 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),316.8,,,,
2017-11-04 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),286.8,,,,
2017-11-04 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-11-04 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),265.2,,,,
2017-11-04 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),259.8,,,,
2017-11-04 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),262.8,,,,
2017-11-04 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),265.8,,,,
2017-11-04 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),276.0,,,,
2017-11-04 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),283.8,,,,
2017-11-04 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),456.6,,,,
2017-11-04 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),503.4,,,,
2017-11-04 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),513.0,,,,
2017-11-04 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),540.0,,,,
2017-11-04 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),543.0,,,,
2017-11-04 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),391.8,,,,
2017-11-04 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),381.0,,,,
2017-11-04 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),371.4,,,,
2017-11-04 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),378.6,,,,
2017-11-04 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),382.8,,,,
2017-11-04 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),379.2,,,,
2017-11-04 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.2,,,,
2017-11-04 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),361.2,,,,
2017-11-04 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),351.0,,,,
2017-11-04 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),310.2,,,,
2017-11-05 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),296.4,,,,
2017-11-05 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),298.8,,,,
2017-11-05 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),273.0,,,,
2017-11-05 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),267.0,,,,
2017-11-05 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),267.0,,,,
2017-11-05 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),277.8,,,,
2017-11-05 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),272.4,,,,
2017-11-05 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.0,,,,
2017-11-05 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),275.4,,,,
2017-11-05 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),279.6,,,,
2017-11-05 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),309.0,,,,
2017-11-05 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),349.2,,,,
2017-11-05 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),354.0,,,,
2017-11-05 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),352.2,,,,
2017-11-05 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),357.0,,,,
2017-11-05 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),354.0,,,,
2017-11-05 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),339.6,,,,
2017-11-05 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),348.6,,,,
2017-11-05 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),358.2,,,,
2017-11-05 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),345.0,,,,
2017-11-05 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),345.0,,,,
2017-11-05 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),347.4,,,,
2017-11-05 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),322.8,,,,
2017-11-05 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),304.2,,,,
2017-11-06 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),297.0,,,,
2017-11-06 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),302.56,,,,
2017-11-06 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),276.6,,,,
2017-11-06 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),265.2,,,,
2017-11-06 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),346.2,,,,
2017-11-06 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),363.6,,,,
2017-11-06 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),435.6,,,,
2017-11-06 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),456.6,,,,
2017-11-06 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),492.0,,,,
2017-11-06 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),603.6,,,,
2017-11-06 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),662.4,,,,
2017-11-06 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),703.8,,,,
2017-11-06 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),708.6,,,,
2017-11-06 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),718.8,,,,
2017-11-06 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),723.0,,,,
2017-11-06 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2017-11-06 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),706.2,,,,
2017-11-06 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),703.8,,,,
2017-11-06 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),666.6,,,,
2017-11-06 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),481.8,,,,
2017-11-06 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),447.6,,,,
2017-11-06 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),430.2,,,,
2017-11-06 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),395.4,,,,
2017-11-06 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),348.6,,,,
2017-11-07 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),328.2,,,,
2017-11-07 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),315.6,,,,
2017-11-07 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),288.6,,,,
2017-11-07 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),285.6,,,,
2017-11-07 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),365.4,,,,
2017-11-07 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),383.4,,,,
2017-11-07 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),454.2,,,,
2017-11-07 07:00:00,Meter 1 Electricity,Electricity Usage (kWh),477.0,,,,
2017-11-07 08:00:00,Meter 1 Electricity,Electricity Usage (kWh),524.4,,,,
2017-11-07 09:00:00,Meter 1 Electricity,Electricity Usage (kWh),621.0,,,,
2017-11-07 10:00:00,Meter 1 Electricity,Electricity Usage (kWh),671.4,,,,
2017-11-07 11:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.2,,,,
2017-11-07 12:00:00,Meter 1 Electricity,Electricity Usage (kWh),728.4,,,,
2017-11-07 13:00:00,Meter 1 Electricity,Electricity Usage (kWh),738.0,,,,
2017-11-07 14:00:00,Meter 1 Electricity,Electricity Usage (kWh),736.2,,,,
2017-11-07 15:00:00,Meter 1 Electricity,Electricity Usage (kWh),717.6,,,,
2017-11-07 16:00:00,Meter 1 Electricity,Electricity Usage (kWh),712.8,,,,
2017-11-07 17:00:00,Meter 1 Electricity,Electricity Usage (kWh),685.8,,,,
2017-11-07 18:00:00,Meter 1 Electricity,Electricity Usage (kWh),667.8,,,,
2017-11-07 19:00:00,Meter 1 Electricity,Electricity Usage (kWh),467.4,,,,
2017-11-07 20:00:00,Meter 1 Electricity,Electricity Usage (kWh),444.6,,,,
2017-11-07 21:00:00,Meter 1 Electricity,Electricity Usage (kWh),425.4,,,,
2017-11-07 22:00:00,Meter 1 Electricity,Electricity Usage (kWh),399.0,,,,
2017-11-07 23:00:00,Meter 1 Electricity,Electricity Usage (kWh),355.2,,,,
2017-11-08 00:00:00,Meter 1 Electricity,Electricity Usage (kWh),325.2,,,,
2017-11-08 01:00:00,Meter 1 Electricity,Electricity Usage (kWh),303.6,,,,
2017-11-08 02:00:00,Meter 1 Electricity,Electricity Usage (kWh),278.4,,,,
2017-11-08 03:00:00,Meter 1 Electricity,Electricity Usage (kWh),272.4,,,,
2017-11-08 04:00:00,Meter 1 Electricity,Electricity Usage (kWh),349.8,,,,
2017-11-08 05:00:00,Meter 1 Electricity,Electricity Usage (kWh),367.2,,,,
2017-11-08 06:00:00,Meter 1 Electricity,Electricity Usage (kWh),444.0,,,,
